station_id,n_rows,failed_time_rows,all_state_null_rows,all_state_null_pct,missing_utilisation_rows,invalid_utilisation_rows,negative_state_rows,invalid_price_rows,invalid_duration_rows,invalid_volume_rows,full_occupancy_rows,duplicate_time_rows,utilisation_sd_raw,full_occupancy_pct,zero_variance_flag,data_quality_flag
1414,52128,0,990,0.01899171270718232,990,0,0,51138,0,0,129,0,0.1418733527052504,0.0024746777163904238,FALSE,pass
1415,52128,0,11663,0.223737722529159,11663,0,0,40465,0,0,119,0,0.1467651973435801,0.002282842234499693,FALSE,pass
1416,52128,0,990,0.01899171270718232,990,0,0,0,0,0,112,0,0.16131001628211353,0.002148557397176182,FALSE,pass
1417,52128,0,13601,0.2609154389195826,13601,0,0,0,0,0,72,0,0.04947328725960681,0.0013812154696132596,FALSE,pass
1418,52128,0,990,0.01899171270718232,990,0,0,0,0,0,295,0,0.20129535528659023,0.00565914671577655,FALSE,pass
1419,52128,0,2930,0.05620779619398404,2930,0,0,0,0,0,77,0,0.13807626348129132,0.0014771332105586248,FALSE,pass
1420,52128,0,6,1.1510128913443831e-4,6,0,0,0,0,0,1240,0,0.18166957107731702,0.023787599754450585,FALSE,pass
1421,52128,0,21400,0.41052793124616327,21400,0,0,19189,0,0,69,0,0.07944448265496122,0.0013236648250460406,FALSE,high_missing
1422,52128,0,51966,0.9968922651933702,51966,0,0,149,0,0,0,0,0.0819300117286048,0,FALSE,high_missing
1423,52128,0,13600,0.2608962553713935,13600,0,0,0,0,0,79,0,0.14189343514120212,0.001515500306936771,FALSE,pass
1424,52128,0,13601,0.2609154389195826,13601,0,0,0,0,0,2237,0,0.2954952886587628,0.04291359729895641,FALSE,pass
1425,52128,0,678,0.013006445672191528,678,0,0,0,0,0,139,0,0.11891991319820934,0.002666513198281154,FALSE,pass
1426,52128,0,126,0.0024171270718232043,126,0,0,0,0,0,175,0,0.12085576156407023,0.003357120933087784,FALSE,pass
1427,52128,0,52070,0.9988873542050337,52070,0,0,0,0,0,0,0,0,0,TRUE,high_missing
1428,52128,0,10680,0.2048802946593002,10680,0,0,0,0,0,4846,0,0.2873495898641465,0.09296347452424801,FALSE,high_full_occupancy
1429,52128,0,2929,0.056188612645794965,2929,0,0,0,0,0,348,0,0.22992052774070132,0.006675874769797422,FALSE,pass
1430,52128,0,17430,0.33436924493554326,17430,0,0,0,0,0,1460,0,0.2950517888279371,0.028007980356046656,FALSE,high_missing
1431,52128,0,13601,0.2609154389195826,13601,0,0,38527,0,0,90,0,0.10175968482787709,0.0017265193370165745,FALSE,pass
1432,52128,0,29386,0.5637277470841007,29386,0,0,0,0,0,15053,0,0.05215609660600987,0.28876995089011664,FALSE,high_missing
1433,52128,0,2927,0.05615024554941682,2927,0,0,0,0,0,424,0,0.23086423458389382,0.008133824432166974,FALSE,pass
1434,52128,0,3339,0.06405386740331492,3339,0,0,17386,0,0,1115,0,0.19291957389805792,0.021389656230816453,FALSE,pass
1435,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,1347,0,0.22592540790954083,0.0258402394106814,FALSE,pass
1436,52128,0,31768,0.6094229588704727,31768,0,0,0,0,0,5784,0,0.04719718126348935,0.11095764272559852,FALSE,high_missing
1437,52128,0,126,0.0024171270718232043,126,0,0,32486,0,0,4042,0,0.244384678663945,0.07753990178023328,FALSE,high_full_occupancy
1438,52128,0,51966,0.9968922651933702,51966,0,0,149,0,0,0,0,0.10641238343753526,0,FALSE,high_missing
1439,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,80,0,0.11611483181791103,0.001534683855125844,FALSE,pass
1440,52128,0,990,0.01899171270718232,990,0,0,0,0,0,123,0,0.06668579053776096,0.0023595764272559853,FALSE,pass
1441,52128,0,13607,0.261030540208717,13607,0,0,0,0,0,78,0,0.07648893344492774,0.001496316758747698,FALSE,pass
1442,52128,0,13600,0.2608962553713935,13600,0,0,0,0,0,75,0,0.10918976438708387,0.0014387661141804788,FALSE,pass
1443,52128,0,13615,0.2611840085942296,13615,0,0,0,0,0,87,0,0.08401284401408728,0.0016689686924493555,FALSE,pass
1444,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,80,0,0.15260330053277102,0.001534683855125844,FALSE,pass
1445,52128,0,13589,0.2606852363413137,13589,0,0,0,0,0,248,0,0.1362598643759052,0.004757519950890117,FALSE,pass
1446,52128,0,51966,0.9968922651933702,51966,0,0,0,0,0,0,0,0.06712916138768993,0,FALSE,high_missing
1447,52128,0,6,1.1510128913443831e-4,6,0,0,0,0,0,339,0,0.19216719477630012,0.006503222836095764,FALSE,pass
1448,52128,0,6,1.1510128913443831e-4,6,0,0,0,0,0,516,0,0.21139725330589534,0.009898710865561695,FALSE,pass
1449,52128,0,2928,0.056169429097605895,2928,0,0,49200,0,0,75,0,0.15637665390379532,0.0014387661141804788,FALSE,pass
1450,52128,0,990,0.01899171270718232,990,0,0,0,0,0,101,0,0.16988985276832028,0.0019375383670963782,FALSE,pass
1451,52128,0,13600,0.2608962553713935,13600,0,0,0,0,0,89,0,0.12367712873753223,0.0017073357888275015,FALSE,pass
1452,52128,0,13601,0.2609154389195826,13601,0,0,38527,0,0,74,0,0.13474089722788296,0.0014195825659914058,FALSE,pass
1453,52128,0,373,0.007155463474524248,373,0,0,26056,0,0,208,0,0.11469969825958248,0.003990178023327195,FALSE,pass
1454,52128,0,1526,0.029274094536525477,1526,0,0,31604,0,0,213,0,0.23294262592261825,0.00408609576427256,FALSE,pass
1455,52128,0,51979,0.9971416513198281,51979,0,0,136,0,0,0,0,0.10984221829203025,0,FALSE,high_missing
1456,52128,0,1526,0.029274094536525477,1526,0,0,31601,0,0,221,0,0.1490548223823844,0.004239564149785144,FALSE,pass
1457,52128,0,51966,0.9968922651933702,51966,0,0,149,0,0,0,0,0,0,TRUE,high_missing
1458,52128,0,13601,0.2609154389195826,13601,0,0,0,0,0,85,0,0.09944346895040349,0.0016306015960712093,FALSE,pass
1459,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,3662,0,0.2661366700514947,0.0702501534683855,FALSE,high_full_occupancy
1460,52128,0,13601,0.2609154389195826,13601,0,0,0,0,0,877,0,0.2676743941310279,0.016823971761817064,FALSE,pass
1461,52128,0,11665,0.22377608962553713,11665,0,0,40463,0,0,111,0,0.13222979713684616,0.002129373848987109,FALSE,pass
1462,52128,0,20405,0.3914403007980356,20405,0,0,25160,0,0,31697,0,0.028617279678064964,0.6080609269490485,FALSE,high_missing
1463,52128,0,51938,0.9963551258440762,51938,0,0,157,0,0,0,0,0.10844651627932057,0,FALSE,high_missing
1464,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,84,0,0.06400500967184655,0.0016114180478821363,FALSE,pass
1465,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,2117,0,0.2392967459520958,0.040611571516267646,FALSE,pass
1466,52128,0,13601,0.2609154389195826,13601,0,0,0,0,0,237,0,0.21186035933524663,0.004546500920810313,FALSE,pass
1467,52128,0,10,1.918354818907305e-4,10,0,0,26065,0,0,322,0,0.1759228120603874,0.006177102516881522,FALSE,pass
1468,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,83,0,0.13085470734440965,0.0015922344996930633,FALSE,pass
1469,52128,0,990,0.01899171270718232,990,0,0,0,0,0,115,0,0.1323391616249054,0.002206108041743401,FALSE,pass
1470,52128,0,13601,0.2609154389195826,13601,0,0,0,0,0,602,0,0.1506495793927529,0.011548496009821977,FALSE,pass
1471,52128,0,377,0.00723219766728054,377,0,0,26048,0,0,300,0,0.11722904864975961,0.005755064456721915,FALSE,pass
1472,52128,0,11663,0.223737722529159,11663,0,0,40465,0,0,129,0,0.17888499884608045,0.0024746777163904238,FALSE,pass
1473,52128,0,13601,0.2609154389195826,13601,0,0,0,0,0,78,0,0.09353408312423941,0.001496316758747698,FALSE,pass
1474,52128,0,11,2.1101903007980356e-4,11,0,0,0,0,0,1189,0,0.20859089975686013,0.02280923879680786,FALSE,pass
1475,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,4904,0,0.2762593127329639,0.09407612031921424,FALSE,high_full_occupancy
1476,52128,0,6,1.1510128913443831e-4,6,0,0,0,0,0,239,0,0.15780679931663472,0.004584868017188459,FALSE,pass
1477,52128,0,3748,0.07189993861264579,3748,0,0,0,0,0,165,0,0.27500765682732353,0.0031652854511970536,FALSE,pass
1478,52128,0,52128,1,52128,0,0,0,0,0,0,0,NA,0,NA,high_missing
1479,52128,0,21932,0.42073357888275015,21932,0,0,0,0,0,64,0,0.147016854304752,0.0012277470841006752,FALSE,high_missing
1480,52128,0,2927,0.05615024554941682,2927,0,0,0,0,0,96,0,0.1511698867380637,0.001841620626151013,FALSE,pass
1481,52128,0,13601,0.2609154389195826,13601,0,0,0,0,0,87,0,0.049606610974646345,0.0016689686924493555,FALSE,pass
1482,52128,0,19633,0.3766306015960712,19633,0,0,20285,0,0,88,0,0.10179214587655634,0.0016881522406384285,FALSE,high_missing
1483,52128,0,6,1.1510128913443831e-4,6,0,0,0,0,0,222,0,0.13998633924524354,0.004258747697974218,FALSE,pass
1484,52128,0,2928,0.056169429097605895,2928,0,0,49200,0,0,75,0,0.05959478669163588,0.0014387661141804788,FALSE,pass
1485,52128,0,45622,0.8751918354818907,45622,0,0,0,0,0,1,0,0.07494963070205476,1.918354818907305e-5,FALSE,high_missing
1486,52128,0,126,0.0024171270718232043,126,0,0,32454,0,0,166,0,0.18753780105345516,0.0031844689993861266,FALSE,pass
1487,52128,0,52128,1,52128,0,0,0,0,0,0,0,NA,0,NA,high_missing
1488,52128,0,13602,0.26093462246777166,13602,0,0,0,0,0,72,0,0.09419419582485074,0.0013812154696132596,FALSE,pass
1489,52128,0,51962,0.9968155310006138,51962,0,0,127,0,0,127,0,0.4252439542091771,0.0024363106200122773,FALSE,high_missing
1490,52128,0,13602,0.26093462246777166,13602,0,0,38526,0,0,85,0,0.14821361354897433,0.0016306015960712093,FALSE,pass
1491,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,80,0,0.12608003143999155,0.001534683855125844,FALSE,pass
1492,52128,0,6,1.1510128913443831e-4,6,0,0,52122,0,0,222,0,0.19065308263131878,0.004258747697974218,FALSE,pass
1493,52128,0,13601,0.2609154389195826,13601,0,0,0,0,0,2559,0,0.3071443845581493,0.04909069981583794,FALSE,pass
1494,52128,0,13601,0.2609154389195826,13601,0,0,0,0,0,14079,0,0.4006754305823433,0.2700851749539595,FALSE,high_full_occupancy
1495,52128,0,13602,0.26093462246777166,13602,0,0,38526,0,0,87,0,0.11742342391034473,0.0016689686924493555,FALSE,pass
1496,52128,0,125,0.0023979435236341313,125,0,0,0,0,0,275,0,0.23582018109633696,0.005275475751995089,FALSE,pass
1497,52128,0,52128,1,52128,0,0,0,0,0,0,0,NA,0,NA,high_missing
1498,52128,0,4405,0.08450352977286679,4405,0,0,29771,0,0,158,0,0.14641916179733408,0.003031000613873542,FALSE,pass
1499,52128,0,51967,0.9969114487415592,51967,0,0,148,0,0,0,0,0.2640241743956155,0,FALSE,high_missing
1500,52128,0,24565,0.4712438612645795,24565,0,0,17196,0,0,57,0,0.16776120978433684,0.001093462246777164,FALSE,high_missing
1501,52128,0,52128,1,52128,0,0,0,0,0,0,0,NA,0,NA,high_missing
1502,52128,0,990,0.01899171270718232,990,0,0,0,0,0,112,0,0.17098241829734123,0.002148557397176182,FALSE,pass
1503,52128,0,2929,0.056188612645794965,2929,0,0,49199,0,0,76,0,0.12026925572806331,0.0014579496623695518,FALSE,pass
1504,52128,0,990,0.01899171270718232,990,0,0,0,0,0,119,0,0.10232224391477171,0.002282842234499693,FALSE,pass
1505,52128,0,11351,0.2177524554941682,11351,0,0,0,0,0,130,0,0.13056915967422325,0.0024938612645794968,FALSE,pass
1506,52128,0,990,0.01899171270718232,990,0,0,0,0,0,135,0,0.09086932613044069,0.0025897790055248618,FALSE,pass
1507,52128,0,13600,0.2608962553713935,13600,0,0,38528,0,0,87,0,0.117240803873108,0.0016689686924493555,FALSE,pass
1508,52128,0,990,0.01899171270718232,990,0,0,0,0,0,117,0,0.17599423872205094,0.002244475138121547,FALSE,pass
1509,52128,0,2928,0.056169429097605895,2928,0,0,49200,0,0,81,0,0.16375802842964185,0.001553867403314917,FALSE,pass
1510,52128,0,11663,0.223737722529159,11663,0,0,0,0,0,4590,0,0.3116619640620449,0.08805248618784531,FALSE,high_full_occupancy
1511,52128,0,2930,0.05620779619398404,2930,0,0,0,0,0,79,0,0.2129258903629847,0.001515500306936771,FALSE,pass
1512,52128,0,990,0.01899171270718232,990,0,0,0,0,0,117,0,0.08479628347239397,0.002244475138121547,FALSE,pass
1513,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,82,0,0.0656889565952563,0.0015730509515039903,FALSE,pass
1514,52128,0,990,0.01899171270718232,990,0,0,0,0,0,123,0,0.103683222885549,0.0023595764272559853,FALSE,pass
1515,52128,0,6,1.1510128913443831e-4,6,0,0,0,0,0,244,0,0.17940932197164391,0.004680785758133825,FALSE,pass
1516,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,637,0,0.2264669042959821,0.012219920196439533,FALSE,pass
1517,52128,0,6,1.1510128913443831e-4,6,0,0,0,0,0,218,0,0.11012903616639237,0.004182013505217925,FALSE,pass
1518,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,49187,0,0.016253098018535153,0.9435811847759361,FALSE,high_full_occupancy
1519,52128,0,13602,0.26093462246777166,13602,0,0,38526,0,0,77,0,0.1508472971233651,0.0014771332105586248,FALSE,pass
1520,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,96,0,0.11101927205064362,0.001841620626151013,FALSE,pass
1521,52128,0,2929,0.056188612645794965,2929,0,0,49199,0,0,75,0,0.16233811544576632,0.0014387661141804788,FALSE,pass
1522,52128,0,374,0.007174647022713321,374,0,0,26063,0,0,217,0,0.11988028604059492,0.004162829957028852,FALSE,pass
1523,52128,0,17071,0.32748235113566604,17071,0,0,0,0,0,26237,0,0.4119583261780021,0.5033187538367097,FALSE,high_missing
1524,52128,0,51966,0.9968922651933702,51966,0,0,0,0,0,149,0,0.2725174804747906,0.0028583486801718847,FALSE,high_missing
1525,52128,0,371,0.007117096378146102,371,0,0,26065,0,0,205,0,0.12648435063925842,0.003932627378759976,FALSE,pass
1526,52128,0,5462,0.10478054020871701,5462,0,0,0,0,0,74,0,0.12838693408933685,0.0014195825659914058,FALSE,pass
1527,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,7349,0,0.33236025760031146,0.14097989564149785,FALSE,high_full_occupancy
1528,52128,0,6,1.1510128913443831e-4,6,0,0,0,0,0,428,0,0.1692383412468471,0.008210558624923266,FALSE,pass
1529,52128,0,19192,0.36817065684468997,19192,0,0,13835,0,0,106,0,0.21893262061954955,0.0020334561080417434,FALSE,high_missing
1530,52128,0,10683,0.2049378453038674,10683,0,0,0,0,0,13397,0,0.28068822295285284,0.25700199508901167,FALSE,high_full_occupancy
1531,52128,0,13601,0.2609154389195826,13601,0,0,0,0,0,86,0,0.19133486260430715,0.0016497851442602823,FALSE,pass
1532,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,81,0,0.1775921176052463,0.001553867403314917,FALSE,pass
1533,52128,0,16135,0.3095265500306937,16135,0,0,0,0,0,72,0,0.19826348028531754,0.0013812154696132596,FALSE,high_missing
1534,52128,0,2927,0.05615024554941682,2927,0,0,0,0,0,96,0,0.1583908687845619,0.001841620626151013,FALSE,pass
1535,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,78,0,0.14695041287914506,0.001496316758747698,FALSE,pass
1536,52128,0,2929,0.056188612645794965,2929,0,0,49199,0,0,70,0,0.1194105611645415,0.0013428483732351136,FALSE,pass
1537,52128,0,11663,0.223737722529159,11663,0,0,40465,0,0,131,0,0.17333571086989696,0.0025130448127685698,FALSE,pass
1538,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,291,0,0.21315963079319827,0.0055824125230202574,FALSE,pass
1539,52128,0,2929,0.056188612645794965,2929,0,0,0,0,0,71,0,0.11263514924052948,0.0013620319214241866,FALSE,pass
1540,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,75,0,0.09767726968109279,0.0014387661141804788,FALSE,pass
1541,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,78,0,0.14487682487497333,0.001496316758747698,FALSE,pass
1542,52128,0,13601,0.2609154389195826,13601,0,0,0,0,0,87,0,0.09519905700237903,0.0016689686924493555,FALSE,pass
1543,52128,0,990,0.01899171270718232,990,0,0,51138,0,0,122,0,0.04878582177056414,0.0023403928790669123,FALSE,pass
1544,52128,0,11351,0.2177524554941682,11351,0,0,0,0,0,134,0,0.11084163375807929,0.0025705954573357888,FALSE,pass
1545,52128,0,13601,0.2609154389195826,13601,0,0,0,0,0,1691,0,0.2646623978368736,0.032439379987722526,FALSE,pass
1546,52128,0,2930,0.05620779619398404,2930,0,0,0,0,0,78,0,0.10979895306403151,0.001496316758747698,FALSE,pass
1547,52128,0,2929,0.056188612645794965,2929,0,0,0,0,0,74,0,0.12619839772128993,0.0014195825659914058,FALSE,pass
1548,52128,0,47058,0.9027394106813996,47058,0,0,0,0,0,3,0,0.143523393978745,5.7550644567219155e-5,FALSE,high_missing
1549,52128,0,7527,0.14439456721915286,7527,0,0,0,0,0,72,0,0.19207226261322327,0.0013812154696132596,FALSE,pass
1550,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,74,0,0.09787605436235727,0.0014195825659914058,FALSE,pass
1551,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,81,0,0.1699866295572298,0.001553867403314917,FALSE,pass
1552,52128,0,13601,0.2609154389195826,13601,0,0,0,0,0,81,0,0.13465336385706742,0.001553867403314917,FALSE,pass
1553,52128,0,13603,0.2609538060159607,13603,0,0,0,0,0,82,0,0.12559989345277717,0.0015730509515039903,FALSE,pass
1554,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,80,0,0.015818209378713,0.001534683855125844,FALSE,pass
1555,52128,0,991,0.019010896255371394,991,0,0,0,0,0,134,0,0.161320593382765,0.0025705954573357888,FALSE,pass
1556,52128,0,6,1.1510128913443831e-4,6,0,0,26052,0,0,214,0,0.14581028521912298,0.004105279312461633,FALSE,pass
1557,52128,0,990,0.01899171270718232,990,0,0,0,0,0,117,0,0.14679914763166194,0.002244475138121547,FALSE,pass
1558,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,83,0,0.16135374027716076,0.0015922344996930633,FALSE,pass
1559,52128,0,992,0.019030079803560467,992,0,0,0,0,0,119,0,0.11808586887305342,0.002282842234499693,FALSE,pass
1560,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,11276,0,0.3655020491487707,0.2163136893799877,FALSE,high_full_occupancy
1561,52128,0,13600,0.2608962553713935,13600,0,0,0,0,0,88,0,0.13407139484634434,0.0016881522406384285,FALSE,pass
1562,52128,0,39125,0.7505563228974831,39125,0,0,8056,0,0,1497,0,0.25828007733516556,0.028717771639042357,FALSE,high_missing
1563,52128,0,5463,0.10479972375690608,5463,0,0,0,0,0,70,0,0.13002448390378168,0.0013428483732351136,FALSE,pass
1564,52128,0,13604,0.26097298956414977,13604,0,0,0,0,0,98,0,0.1518735377526503,0.001879987722529159,FALSE,pass
1565,52128,0,13605,0.26099217311233885,13605,0,0,38523,0,0,2691,0,0.2901162243569425,0.05162292817679558,FALSE,high_full_occupancy
1566,52128,0,129,0.0024746777163904238,129,0,0,0,0,0,164,0,0.10156066436734568,0.0031461019030079806,FALSE,pass
1567,52128,0,13604,0.26097298956414977,13604,0,0,38524,0,0,80,0,0.1004871846915051,0.001534683855125844,FALSE,pass
1568,52128,0,13600,0.2608962553713935,13600,0,0,0,0,0,83,0,0.0961993062233245,0.0015922344996930633,FALSE,pass
1569,52128,0,990,0.01899171270718232,990,0,0,0,0,0,1121,0,0.189631121631856,0.02150475751995089,FALSE,pass
1570,52128,0,13600,0.2608962553713935,13600,0,0,0,0,0,1118,0,0.22613504295362527,0.02144720687538367,FALSE,pass
1571,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,18553,0,0.48466355920748383,0.35591236955187233,FALSE,high_full_occupancy
1572,52128,0,13601,0.2609154389195826,13601,0,0,0,0,0,76,0,0.12855198081617397,0.0014579496623695518,FALSE,pass
1573,52128,0,11665,0.22377608962553713,11665,0,0,0,0,0,109,0,0.15992769209900132,0.0020910067526089624,FALSE,pass
1574,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,2809,0,0.19680007885030068,0.0538865868631062,FALSE,high_full_occupancy
1575,52128,0,11664,0.22375690607734808,11664,0,0,0,0,0,112,0,0.07275723863911071,0.002148557397176182,FALSE,pass
1576,52128,0,13601,0.2609154389195826,13601,0,0,38527,0,0,85,0,0.13423346953067403,0.0016306015960712093,FALSE,pass
1577,52128,0,13600,0.2608962553713935,13600,0,0,0,0,0,79,0,0.07571301401491183,0.001515500306936771,FALSE,pass
1578,52128,0,2929,0.056188612645794965,2929,0,0,0,0,0,76,0,0.10838347358504945,0.0014579496623695518,FALSE,pass
1579,52128,0,16715,0.32065300798035606,16715,0,0,0,0,0,566,0,0.262191918163587,0.010857888275015347,FALSE,high_missing
1580,52128,0,51972,0.9970073664825047,51972,0,0,0,0,0,0,0,0.11513263374688615,0,FALSE,high_missing
1581,52128,0,10682,0.20491866175567833,10682,0,0,0,0,0,41433,0,0.017707917209175427,0.7948319521178637,FALSE,high_full_occupancy
1582,52128,0,679,0.013025629220380601,679,0,0,0,0,0,134,0,0.1822002524053387,0.0025705954573357888,FALSE,pass
1583,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,76,0,0.1597797804042617,0.0014579496623695518,FALSE,pass
1584,52128,0,13600,0.2608962553713935,13600,0,0,0,0,0,79,0,0.06884477537283852,0.001515500306936771,FALSE,pass
1585,52128,0,13600,0.2608962553713935,13600,0,0,0,0,0,93,0,0.1904590619931493,0.0017840699815837937,FALSE,pass
1586,52128,0,13603,0.2609538060159607,13603,0,0,0,0,0,76,0,0.15499259029490528,0.0014579496623695518,FALSE,pass
1587,52128,0,2927,0.05615024554941682,2927,0,0,0,0,0,1346,0,0.23428588561251829,0.025821055862492327,FALSE,pass
1588,52128,0,678,0.013006445672191528,678,0,0,0,0,0,141,0,0.14418153787211804,0.0027048802946593002,FALSE,pass
1589,52128,0,127,0.0024363106200122773,127,0,0,32459,0,0,8982,0,0.3336960592565405,0.17230662983425415,FALSE,high_full_occupancy
1590,52128,0,51979,0.9971416513198281,51979,0,0,136,0,0,27,0,0.3297008680515379,5.179558011049724e-4,FALSE,high_missing
1591,52128,0,13600,0.2608962553713935,13600,0,0,38528,0,0,79,0,0.0923341227531671,0.001515500306936771,FALSE,pass
1592,52128,0,10680,0.2048802946593002,10680,0,0,0,0,0,5048,0,0.1864492991962819,0.09683855125844076,FALSE,high_full_occupancy
1593,52128,0,990,0.01899171270718232,990,0,0,51138,0,0,1496,0,0.24977159236544808,0.028698588090853284,FALSE,pass
1594,52128,0,126,0.0024171270718232043,126,0,0,0,0,0,170,0,0.14030988730291905,0.0032612031921424186,FALSE,pass
1595,52128,0,51979,0.9971416513198281,51979,0,0,0,0,0,0,0,0.07655332307519806,0,FALSE,high_missing
1596,52128,0,13603,0.2609538060159607,13603,0,0,38525,0,0,93,0,0.17715617568461028,0.0017840699815837937,FALSE,pass
1597,52128,0,991,0.019010896255371394,991,0,0,0,0,0,116,0,0.15919875148501353,0.002225291589932474,FALSE,pass
1598,52128,0,13602,0.26093462246777166,13602,0,0,0,0,0,75,0,0.06552078831127721,0.0014387661141804788,FALSE,pass
1599,52128,0,127,0.0024363106200122773,127,0,0,32453,0,0,161,0,0.090439056497949,0.003088551258440761,FALSE,pass
1600,52128,0,51979,0.9971416513198281,51979,0,0,136,0,0,0,0,0.08167962048567902,0,FALSE,high_missing
1601,52128,0,13600,0.2608962553713935,13600,0,0,0,0,0,81,0,0.07533225902129545,0.001553867403314917,FALSE,pass
1602,52128,0,382,0.007328115408225906,382,0,0,26064,0,0,231,0,0.10250070908055048,0.004431399631675875,FALSE,pass
1603,52128,0,11663,0.223737722529159,11663,0,0,0,0,0,116,0,0.08187821059375615,0.002225291589932474,FALSE,pass
1604,52128,0,13601,0.2609154389195826,13601,0,0,0,0,0,1205,0,0.27454519930640586,0.023116175567833026,FALSE,pass
1605,52128,0,13600,0.2608962553713935,13600,0,0,0,0,0,87,0,0.06558981798924612,0.0016689686924493555,FALSE,pass
1606,52128,0,13600,0.2608962553713935,13600,0,0,0,0,0,78,0,0.061537774053999184,0.001496316758747698,FALSE,pass
1607,52128,0,2927,0.05615024554941682,2927,0,0,0,0,0,93,0,0.09253033713779879,0.0017840699815837937,FALSE,pass
1608,52128,0,6,1.1510128913443831e-4,6,0,0,0,0,0,224,0,0.11132069686468826,0.004297114794352364,FALSE,pass
1609,52128,0,990,0.01899171270718232,990,0,0,0,0,0,1637,0,0.26900282316802765,0.031403468385512584,FALSE,pass
1610,52128,0,13602,0.26093462246777166,13602,0,0,0,0,0,997,0,0.23813728470649087,0.01912599754450583,FALSE,pass
1611,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,83,0,0.13745676563064432,0.0015922344996930633,FALSE,pass
1612,52128,0,13601,0.2609154389195826,13601,0,0,0,0,0,78,0,0.04495005932072469,0.001496316758747698,FALSE,pass
1613,52128,0,13603,0.2609538060159607,13603,0,0,0,0,0,76,0,0.025719718381446544,0.0014579496623695518,FALSE,pass
1614,52128,0,13600,0.2608962553713935,13600,0,0,0,0,0,83,0,0.08164728182003109,0.0015922344996930633,FALSE,pass
1615,52128,0,990,0.01899171270718232,990,0,0,0,0,0,117,0,0.047777995103618374,0.002244475138121547,FALSE,pass
1616,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,9306,0,0.3611612632226704,0.17852209944751382,FALSE,high_full_occupancy
1617,52128,0,13602,0.26093462246777166,13602,0,0,0,0,0,3410,0,0.2395738632795385,0.06541589932473911,FALSE,high_full_occupancy
1618,52128,0,2928,0.056169429097605895,2928,0,0,49200,0,0,72,0,0.14394471492326927,0.0013812154696132596,FALSE,pass
1619,52128,0,990,0.01899171270718232,990,0,0,0,0,0,123,0,0.09042919653413954,0.0023595764272559853,FALSE,pass
1620,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,83,0,0.08067844388592643,0.0015922344996930633,FALSE,pass
1621,52128,0,11665,0.22377608962553713,11665,0,0,40463,0,0,493,0,0.22458629702677535,0.009457489257213014,FALSE,pass
1622,52128,0,6,1.1510128913443831e-4,6,0,0,0,0,0,233,0,0.12003214912724951,0.004469766728054021,FALSE,pass
1623,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,77,0,0.06843311786837347,0.0014771332105586248,FALSE,pass
1624,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,705,0,0.12849992053051854,0.013524401473296501,FALSE,pass
1625,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,2951,0,0.28800966853787113,0.05661065070595457,FALSE,high_full_occupancy
1626,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,28376,0,0.4937634447705589,0.5443523634131369,FALSE,high_full_occupancy
1627,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,28394,0,0.46812269386761457,0.5446976672805403,FALSE,high_full_occupancy
1628,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,76,0,0.13285386144055172,0.0014579496623695518,FALSE,pass
1629,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,84,0,0.04845246308198334,0.0016114180478821363,FALSE,pass
1630,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,49187,0,0.016253098018535153,0.9435811847759361,FALSE,high_full_occupancy
