station_id,longitude,latitude,slow_count,fast_count,charge_count,tazid,observed_fast_count,observed_slow_count,observed_total_type_count,total_rows,non_null_rows,fast_share,slow_share,station_type,dominant_type,mixed_flag,pile_count_type_mismatch
1248,113.892424,22.724037,17,10,27,637,10,17,27,5221,5221,0.37037037037037035,0.6296296296296297,mixed,slow_dominant_mixed,TRUE,FALSE
1249,113.892526,22.730822,10,0,10,637,0,10,10,40461,40461,0,1,slow_only,slow,FALSE,FALSE
1250,113.892546,22.49712,12,0,12,309,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1251,113.892555,22.730455,0,24,24,637,24,0,24,32824,32824,1,0,fast_only,fast,FALSE,FALSE
1252,113.892681,22.497826,20,0,20,309,0,20,20,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1253,113.89343,22.484426,22,0,22,311,0,22,22,41448,41448,0,1,slow_only,slow,FALSE,FALSE
1254,113.893699,22.575293,13,0,13,508,0,13,13,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1255,113.893792,22.557794,6,0,6,1098,0,6,6,46666,46666,0,1,slow_only,slow,FALSE,FALSE
1256,113.893869,22.723424,6,0,6,643,0,6,6,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1257,113.893979,22.578202,12,0,12,508,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1258,113.894683,22.589161,9,0,9,511,0,9,9,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1259,113.895002,22.492468,0,8,8,309,0,8,8,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1260,113.895179,22.498206,2,0,2,309,0,2,2,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1261,113.895929,22.563381,0,12,12,1098,12,0,12,41455,41455,1,0,fast_only,fast,FALSE,FALSE
1262,113.896128,22.502636,12,0,12,309,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1263,113.896238,22.563403,0,26,26,1098,26,0,26,44623,44623,1,0,fast_only,fast,FALSE,FALSE
1264,113.899427,22.564526999999998,6,0,6,506,0,6,6,49199,49199,0,1,slow_only,slow,FALSE,FALSE
1265,113.899894,22.67147,45,0,45,645,0,45,45,41441,41441,0,1,slow_only,slow,FALSE,FALSE
1266,113.899904,22.717609,12,4,16,643,4,12,16,47717,47717,0.25,0.75,mixed,slow_dominant_mixed,TRUE,FALSE
1267,113.899904,22.717609,11,4,15,643,4,11,15,203,203,0.26666666666666666,0.7333333333333333,mixed,slow_dominant_mixed,TRUE,FALSE
1268,113.900938,22.550857,4,0,4,316,0,4,4,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1269,113.901823,22.573362,0,66,66,506,66,0,66,17771,17771,1,0,fast_only,fast,FALSE,FALSE
1270,113.903102,22.766764,20,0,20,633,0,20,20,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1271,113.903382,22.766855,30,0,30,633,0,30,30,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1272,113.903528,22.786988,6,0,6,632,0,6,6,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1273,113.904298,22.569964,15,0,15,506,0,15,15,52121,52121,0,1,slow_only,slow,FALSE,FALSE
1274,113.904372,22.768992,0,32,32,633,32,0,32,38308,38308,1,0,fast_only,fast,FALSE,FALSE
1275,113.904602,22.573709,6,0,6,506,0,6,6,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1276,113.904779,22.510387,24,0,24,1067,0,24,24,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1277,113.905269,22.786451,4,0,4,632,0,4,4,38275,38275,0,1,slow_only,slow,FALSE,FALSE
1278,113.905534,22.569345,8,0,8,506,0,8,8,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1279,113.906083,22.573103,11,0,11,506,0,11,11,49199,49199,0,1,slow_only,slow,FALSE,FALSE
1280,113.908087,22.57373,97,0,97,506,0,97,97,51136,51136,0,1,slow_only,slow,FALSE,FALSE
1281,113.908757,22.555893,6,0,6,320,0,6,6,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1282,113.908961,22.718273,12,0,12,640,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1283,113.909934,22.513671,4,0,4,1067,0,4,4,46666,46666,0,1,slow_only,slow,FALSE,FALSE
1284,113.910139,22.514319,12,0,12,1067,0,12,12,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1285,113.910772,22.776858,4,0,4,629,0,4,4,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1286,113.911116,22.594547,6,0,6,511,0,6,6,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1287,113.911335,22.531456,12,0,12,1095,0,12,12,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1288,113.911597,22.532642,3,0,3,1095,0,3,3,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1289,113.911978,22.51569,6,0,6,1068,0,6,6,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1290,113.91205,22.530845,3,0,3,1095,0,3,3,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1291,113.912084,22.516591,12,0,12,1066,0,12,12,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1292,113.912133,22.559756,3,0,3,320,0,3,3,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1293,113.912189,22.529525,3,0,3,1095,0,3,3,41148,41148,0,1,slow_only,slow,FALSE,FALSE
1294,113.912663,22.512402,9,0,9,1067,0,9,9,49199,49199,0,1,slow_only,slow,FALSE,FALSE
1295,113.912693,22.530817,8,0,8,1095,0,8,8,51760,51760,0,1,slow_only,slow,FALSE,FALSE
1296,113.913198,22.492013,12,0,12,1082,0,12,12,52002,52002,0,1,slow_only,slow,FALSE,FALSE
1297,113.913198,22.492013,12,0,12,1082,0,12,12,162,162,0,1,slow_only,slow,FALSE,FALSE
1298,113.913398,22.525096,3,0,3,1066,0,3,3,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1299,113.9135,22.518234,7,0,7,1066,0,7,7,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1300,113.913595,22.572866,2,7,9,506,7,2,9,39699,39699,0.7777777777777778,0.2222222222222222,mixed,fast_dominant_mixed,TRUE,FALSE
1301,113.913753,22.572331,10,0,10,506,0,10,10,41448,41448,0,1,slow_only,slow,FALSE,FALSE
1302,113.913782,22.523645,9,0,9,1066,0,9,9,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1303,113.91395,22.584374,0,30,30,509,30,0,30,41448,41448,1,0,fast_only,fast,FALSE,FALSE
1304,113.914255,22.490043,16,0,16,1081,0,16,16,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1305,113.914417,22.528957,10,0,10,1096,0,10,10,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1306,113.914551,22.479532,15,0,15,1081,0,15,15,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1307,113.914678,22.513683,64,0,64,1068,0,64,64,51748,51748,0,1,slow_only,slow,FALSE,FALSE
1308,113.914747,22.511467,24,0,24,1068,0,24,24,40461,40461,0,1,slow_only,slow,FALSE,FALSE
1309,113.914835,22.529224,12,0,12,1096,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1310,113.914917,22.512397,6,0,6,1068,0,6,6,49199,49199,0,1,slow_only,slow,FALSE,FALSE
1311,113.915048,22.515114,9,0,9,1068,0,9,9,49201,49201,0,1,slow_only,slow,FALSE,FALSE
1312,113.915138,22.478934,10,0,10,1081,0,10,10,52002,52002,0,1,slow_only,slow,FALSE,FALSE
1313,113.915138,22.478934,10,0,10,1081,0,10,10,162,162,0,1,slow_only,slow,FALSE,FALSE
1314,113.915283,22.570783,10,0,10,320,0,10,10,40465,40465,0,1,slow_only,slow,FALSE,FALSE
1315,113.915393,22.524048,1,0,1,1066,0,1,1,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1316,113.915536,22.511462,12,0,12,1068,0,12,12,40465,40465,0,1,slow_only,slow,FALSE,FALSE
1317,113.915755,22.52505,4,0,4,1066,0,4,4,49199,49199,0,1,slow_only,slow,FALSE,FALSE
1318,113.915928,22.480345,6,0,6,1081,0,6,6,51450,51450,0,1,slow_only,slow,FALSE,FALSE
1319,113.916115,22.501733,24,0,24,309,0,24,24,49188,49188,0,1,slow_only,slow,FALSE,FALSE
1320,113.916163,22.553335,16,0,16,1075,0,16,16,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1321,113.916485,22.497377,9,0,9,1082,0,9,9,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1322,113.917103,22.526818,2,0,2,1066,0,2,2,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1323,113.917463,22.573683,6,0,6,320,0,6,6,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1324,113.917544,22.532962,15,0,15,1096,0,15,15,49199,49199,0,1,slow_only,slow,FALSE,FALSE
1325,113.917778,22.506186,12,0,12,309,0,12,12,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1326,113.917899,22.536825,6,0,6,1074,0,6,6,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1327,113.91798,22.531951,12,0,12,1096,0,12,12,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1328,113.918138,22.526382,2,0,2,1066,0,2,2,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1329,113.918524,22.517326,6,0,6,1068,0,6,6,49201,49201,0,1,slow_only,slow,FALSE,FALSE
1330,113.918816,22.757591,0,53,53,633,53,0,53,39304,39304,1,0,fast_only,fast,FALSE,FALSE
1331,113.919052,22.552793,6,0,6,1076,0,6,6,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1332,113.919175,22.538244,2,0,2,1074,0,2,2,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1333,113.919356,22.540094,24,0,24,1074,0,24,24,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1334,113.919439,22.526032,4,0,4,1068,0,4,4,52121,52121,0,1,slow_only,slow,FALSE,FALSE
1335,113.919662,22.522678,3,0,3,1068,0,3,3,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1336,113.919848,22.514157,4,0,4,1068,0,4,4,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1337,113.92004,22.486376,8,0,8,1083,0,0,0,NA,NA,NA,NA,unknown,unknown,FALSE,NA
1338,113.92004,22.486376,8,0,8,1083,0,8,8,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1339,113.92015,22.505631,24,0,24,1092,0,24,24,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1340,113.920228,22.535621,39,0,39,1074,0,39,39,31347,31347,0,1,slow_only,slow,FALSE,FALSE
1341,113.920625,22.554441,46,0,46,1076,0,46,46,26368,26368,0,1,slow_only,slow,FALSE,FALSE
1342,113.920728,22.554594,36,0,36,1076,0,36,36,30742,30742,0,1,slow_only,slow,FALSE,FALSE
1343,113.920728,22.554594,36,0,36,1076,0,36,36,149,149,0,1,slow_only,slow,FALSE,FALSE
1344,113.920759,22.512573,12,0,12,1068,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1345,113.920825,22.493997,6,0,6,1093,0,6,6,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1346,113.920836,22.524964,6,0,6,1068,0,6,6,52118,52118,0,1,slow_only,slow,FALSE,FALSE
1347,113.920863,22.513684,4,0,4,1068,0,4,4,46666,46666,0,1,slow_only,slow,FALSE,FALSE
1348,113.92127,22.67241,0,9,9,649,9,0,9,28922,28922,1,0,fast_only,fast,FALSE,FALSE
1349,113.921492,22.516192,43,4,47,1068,4,43,47,45303,45303,0.0851063829787234,0.9148936170212766,mixed,slow_dominant_mixed,TRUE,FALSE
1350,113.921492,22.516192,40,4,44,1068,4,40,44,158,158,0.09090909090909091,0.9090909090909091,mixed,slow_dominant_mixed,TRUE,FALSE
1351,113.921713,22.527513,1,0,1,1096,0,1,1,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1352,113.921721,22.528602,1,0,1,1096,0,1,1,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1353,113.922034,22.531533,12,0,12,1096,0,12,12,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1354,113.922767,22.663999,2,0,2,649,0,2,2,52118,52118,0,1,slow_only,slow,FALSE,FALSE
1355,113.92279,22.519846,2,0,2,1068,0,2,2,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1356,113.922847,22.533784,3,0,3,1096,0,3,3,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1357,113.922874,22.537369,14,0,14,1074,0,14,14,52000,52000,0,1,slow_only,slow,FALSE,FALSE
1358,113.922874,22.537369,14,0,14,1074,0,14,14,162,162,0,1,slow_only,slow,FALSE,FALSE
1359,113.923038,22.518393,4,0,4,1085,0,4,4,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1360,113.923273,22.765474,18,0,18,659,0,18,18,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1361,113.923676,22.509203,10,0,10,1088,0,10,10,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1362,113.92368,22.693836,20,0,20,647,0,20,20,41448,41448,0,1,slow_only,slow,FALSE,FALSE
1363,113.923788,22.576558,3,0,3,958,0,3,3,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1364,113.923885,22.527438,4,0,4,1096,0,4,4,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1365,113.923943,22.515938,2,0,2,1088,0,2,2,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1366,113.923972,22.549065,12,0,12,1076,0,12,12,40465,40465,0,1,slow_only,slow,FALSE,FALSE
1367,113.924005,22.573024,12,0,12,958,0,12,12,36541,36541,0,1,slow_only,slow,FALSE,FALSE
1368,113.924005,22.573024,12,0,12,958,0,12,12,162,162,0,1,slow_only,slow,FALSE,FALSE
1369,113.924017,22.522602,12,0,12,1085,0,12,12,51757,51757,0,1,slow_only,slow,FALSE,FALSE
1370,113.924036,22.51264,19,0,19,1088,0,19,19,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1371,113.924111,22.523311,18,0,18,1068,0,18,18,51754,51754,0,1,slow_only,slow,FALSE,FALSE
1372,113.924145,22.511704,32,0,32,1088,0,32,32,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1373,113.924843,22.524123,12,0,12,1085,0,12,12,51757,51757,0,1,slow_only,slow,FALSE,FALSE
1374,113.925063,22.536271,6,0,6,1074,0,6,6,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1375,113.925073,22.577021,12,0,12,958,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1376,113.92523,22.724682,0,12,12,641,12,0,12,28929,28929,1,0,fast_only,fast,FALSE,FALSE
1377,113.925335,22.546315,12,0,12,1076,0,12,12,38525,38525,0,1,slow_only,slow,FALSE,FALSE
1378,113.925543,22.514911,62,8,70,1088,8,62,70,32797,32797,0.11428571428571428,0.8857142857142857,mixed,slow_dominant_mixed,TRUE,FALSE
1379,113.925543,22.514911,61,8,69,1088,8,61,69,162,162,0.11594202898550725,0.8840579710144928,mixed,slow_dominant_mixed,TRUE,FALSE
1380,113.925598,22.511655,41,0,41,1088,0,41,41,34481,34481,0,1,slow_only,slow,FALSE,FALSE
1381,113.925598,22.511655,41,0,41,1088,0,41,41,149,149,0,1,slow_only,slow,FALSE,FALSE
1382,113.925693,22.536136,1,0,1,1074,0,1,1,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1383,113.92571,22.524621,16,0,16,1085,0,16,16,51754,51754,0,1,slow_only,slow,FALSE,FALSE
1384,113.925772,22.541289,9,0,9,1074,0,9,9,52006,52006,0,1,slow_only,slow,FALSE,FALSE
1385,113.925772,22.541289,9,0,9,1074,0,9,9,162,162,0,1,slow_only,slow,FALSE,FALSE
1386,113.926594,22.529337,1,0,1,326,0,1,1,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1387,113.926702,22.510845,6,0,6,1088,0,6,6,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1388,113.927038,22.545685,6,0,6,1076,0,6,6,38523,38523,0,1,slow_only,slow,FALSE,FALSE
1389,113.927137,22.520885,15,0,15,1085,0,15,15,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1390,113.9273,22.52641,10,0,10,326,0,10,10,49201,49201,0,1,slow_only,slow,FALSE,FALSE
1391,113.927618,22.526743,6,0,6,326,0,6,6,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1392,113.927741,22.542353,12,0,12,326,0,12,12,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1393,113.927825,22.582072,14,0,14,958,0,14,14,43980,43980,0,1,slow_only,slow,FALSE,FALSE
1394,113.927825,22.582072,14,0,14,958,0,14,14,162,162,0,1,slow_only,slow,FALSE,FALSE
1395,113.928113,22.515384,7,0,7,1087,0,7,7,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1396,113.928222,22.513089,3,0,3,1087,0,3,3,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1397,113.92833,22.544127,5,0,5,324,0,5,5,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1398,113.928477,22.51441,6,0,6,1087,0,6,6,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1399,113.928609,22.517165,12,0,12,1087,0,12,12,52113,52113,0,1,slow_only,slow,FALSE,FALSE
1400,113.928799,22.551563,6,0,6,1076,0,6,6,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1401,113.92893,22.505508,34,0,34,1090,0,34,34,51137,51137,0,1,slow_only,slow,FALSE,FALSE
1402,113.929134,22.549984,3,0,3,324,0,3,3,46666,46666,0,1,slow_only,slow,FALSE,FALSE
1403,113.929314,22.663549,0,6,6,628,6,0,6,52002,52002,1,0,fast_only,fast,FALSE,FALSE
1404,113.929314,22.663549,0,6,6,628,6,0,6,162,162,1,0,fast_only,fast,FALSE,FALSE
1405,113.929574,22.520275,15,0,15,1086,0,15,15,28585,28585,0,1,slow_only,slow,FALSE,FALSE
1406,113.929574,22.520275,15,0,15,1086,0,15,15,160,160,0,1,slow_only,slow,FALSE,FALSE
1407,113.93005,22.519667,3,0,3,1086,0,3,3,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1408,113.930055,22.718044,0,10,10,641,10,0,10,33357,33357,1,0,fast_only,fast,FALSE,FALSE
1409,113.930231,22.512993,12,0,12,1087,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1410,113.930444,22.526115,6,0,6,1071,0,6,6,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1411,113.930472,22.54242,6,0,6,326,0,6,6,51450,51450,0,1,slow_only,slow,FALSE,FALSE
1412,113.930998,22.512933,12,0,12,1087,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1413,113.930999,22.549061,6,0,6,324,0,6,6,35991,35991,0,1,slow_only,slow,FALSE,FALSE
1414,113.931223,22.493366,6,0,6,1094,0,6,6,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1415,113.931272,22.516818,12,0,12,1087,0,12,12,40465,40465,0,1,slow_only,slow,FALSE,FALSE
1416,113.931405,22.494167,12,0,12,1094,0,12,12,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1417,113.931863,22.512717,6,0,6,1087,0,6,6,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1418,113.932639,22.549004,5,0,5,324,0,5,5,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1419,113.932763,22.479237,36,0,36,1083,0,36,36,49198,49198,0,1,slow_only,slow,FALSE,FALSE
1420,113.932805,22.542201,41,0,41,326,0,41,41,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1421,113.9337,22.543519,17,0,17,324,0,17,17,30728,30728,0,1,slow_only,slow,FALSE,FALSE
1422,113.9337,22.543519,17,0,17,324,0,17,17,162,162,0,1,slow_only,slow,FALSE,FALSE
1423,113.933986,22.56042,12,0,12,321,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1424,113.934828,22.560364,3,0,3,321,0,3,3,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1425,113.935049,22.545405,10,0,10,324,0,10,10,51450,51450,0,1,slow_only,slow,FALSE,FALSE
1426,113.935285,22.545938,23,0,23,324,0,23,23,52002,52002,0,1,slow_only,slow,FALSE,FALSE
1427,113.935285,22.545938,22,0,22,324,0,22,22,58,58,0,1,slow_only,slow,FALSE,FALSE
1428,113.935363,22.557731,17,0,17,321,0,17,17,41448,41448,0,1,slow_only,slow,FALSE,FALSE
1429,113.935913,22.519999,6,0,6,347,0,6,6,49199,49199,0,1,slow_only,slow,FALSE,FALSE
1430,113.935979,22.544466,76,0,76,324,0,76,76,34698,34698,0,1,slow_only,slow,FALSE,FALSE
1431,113.93615,22.495288,6,0,6,307,0,6,6,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1432,113.936238,22.631763,11,8,19,346,8,11,19,22742,22742,0.42105263157894735,0.5789473684210527,mixed,slow_dominant_mixed,TRUE,FALSE
1433,113.936246,22.494419,4,0,4,307,0,4,4,49201,49201,0,1,slow_only,slow,FALSE,FALSE
1434,113.936386,22.606571,0,32,32,346,32,0,32,48789,48789,1,0,fast_only,fast,FALSE,FALSE
1435,113.936433,22.543427,4,0,4,324,0,4,4,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1436,113.936525,22.627451,11,8,19,346,8,11,19,20360,20360,0.42105263157894735,0.5789473684210527,mixed,slow_dominant_mixed,TRUE,FALSE
1437,113.937247,22.630207,22,2,24,346,2,22,24,52002,52002,0.08333333333333333,0.9166666666666666,mixed,slow_dominant_mixed,TRUE,FALSE
1438,113.937247,22.630207,22,2,24,346,2,22,24,162,162,0.08333333333333333,0.9166666666666666,mixed,slow_dominant_mixed,TRUE,FALSE
1439,113.93734,22.520385,6,0,6,347,0,6,6,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1440,113.937401,22.520969,12,0,12,347,0,12,12,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1441,113.93798,22.751792,20,0,20,656,0,20,20,38521,38521,0,1,slow_only,slow,FALSE,FALSE
1442,113.938007,22.558819,12,0,12,321,0,12,12,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1443,113.938292,22.752069,30,0,30,656,0,30,30,38513,38513,0,1,slow_only,slow,FALSE,FALSE
1444,113.938413,22.626858,5,0,5,346,0,5,5,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1445,113.938953,22.506216,18,0,18,307,0,18,18,38539,38539,0,1,slow_only,slow,FALSE,FALSE
1446,113.938953,22.506216,18,0,18,307,0,18,18,162,162,0,1,slow_only,slow,FALSE,FALSE
1447,113.93911,22.499241,12,0,12,307,0,12,12,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1448,113.939111,22.501351,12,0,12,307,0,12,12,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1449,113.939339,22.502577,12,0,12,307,0,12,12,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1450,113.939946,22.540639,30,0,30,326,0,30,30,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1451,113.94009,22.553153,10,0,10,324,0,10,10,38528,38528,0,1,slow_only,slow,FALSE,FALSE
1452,113.940103,22.503192,14,0,14,307,0,14,14,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1453,113.940834,22.533622,66,0,66,1071,0,66,66,51755,51755,0,1,slow_only,slow,FALSE,FALSE
1454,113.941112,22.526563,16,0,16,1072,0,16,16,50602,50602,0,1,slow_only,slow,FALSE,FALSE
1455,113.941112,22.526563,37,0,37,1072,0,37,37,149,149,0,1,slow_only,slow,FALSE,FALSE
1456,113.941143,22.526476,6,0,6,1072,0,6,6,50602,50602,0,1,slow_only,slow,FALSE,FALSE
1457,113.941143,22.526476,4,0,4,1072,0,4,4,162,162,0,1,slow_only,slow,FALSE,FALSE
1458,113.941234,22.500391,12,0,12,307,0,12,12,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1459,113.941249,22.497786,6,0,6,307,0,6,6,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1460,113.941449,22.500517,3,0,3,307,0,3,3,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1461,113.941527,22.499616,6,0,6,307,0,6,6,40463,40463,0,1,slow_only,slow,FALSE,FALSE
1462,113.941577,22.519504,1,0,1,347,0,1,1,31723,31723,0,1,slow_only,slow,FALSE,FALSE
1463,113.941856,22.561369,20,22,42,322,22,20,42,190,190,0.5238095238095238,0.47619047619047616,mixed,fast_dominant_mixed,TRUE,FALSE
1464,113.941996,22.491271,16,0,16,307,0,16,16,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1465,113.942028,22.494838,6,0,6,307,0,6,6,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1466,113.942558,22.56701,8,0,8,336,0,8,8,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1467,113.942789,22.53293,13,0,13,1072,0,13,13,52118,52118,0,1,slow_only,slow,FALSE,FALSE
1468,113.943023,22.492329,12,0,12,307,0,12,12,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1469,113.943556,22.5029,30,0,30,307,0,30,30,51138,51138,0,1,slow_only,slow,FALSE,FALSE
1470,113.943587,22.51877,5,0,5,347,0,5,5,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1471,113.944227,22.526603,12,0,12,1072,0,12,12,51751,51751,0,1,slow_only,slow,FALSE,FALSE
1472,113.944887,22.541484,6,0,6,325,0,6,6,40465,40465,0,1,slow_only,slow,FALSE,FALSE
1473,113.945267,22.586323,12,0,12,339,0,12,12,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1474,113.946449,22.534182,10,0,10,1072,0,10,10,52117,52117,0,1,slow_only,slow,FALSE,FALSE
1475,113.946877,22.581589,4,0,4,958,0,4,4,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1476,113.946999,22.530724,10,0,10,1072,0,10,10,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1477,113.947256,22.546191,41,0,41,323,0,41,41,48380,48380,0,1,slow_only,slow,FALSE,FALSE
1478,113.947256,22.546191,39,0,39,323,0,0,0,NA,NA,NA,NA,unknown,unknown,FALSE,NA
1479,113.947264,22.581847,4,0,4,958,0,4,4,30196,30196,0,1,slow_only,slow,FALSE,FALSE
1480,113.949093,22.541131,18,0,18,325,0,18,18,49201,49201,0,1,slow_only,slow,FALSE,FALSE
1481,113.950002,22.768149,12,0,12,1060,0,12,12,38527,38527,0,1,slow_only,slow,FALSE,FALSE
1482,113.950235,22.520467,99,0,99,348,0,99,99,32495,32495,0,1,slow_only,slow,FALSE,FALSE
1483,113.950512,22.540999,6,0,6,325,0,6,6,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1484,113.950976,22.52246,33,0,33,348,0,33,33,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1485,113.951133,22.557102,33,0,33,322,0,33,33,6506,6506,0,1,slow_only,slow,FALSE,FALSE
1486,113.95116,22.539155,17,0,17,325,0,17,17,52002,52002,0,1,slow_only,slow,FALSE,FALSE
1487,113.95116,22.539155,15,0,15,325,0,0,0,NA,NA,NA,NA,unknown,unknown,FALSE,NA
1488,113.951557,22.526955,7,0,7,332,0,7,7,38526,38526,0,1,slow_only,slow,FALSE,FALSE
1489,113.951781,22.767148,0,72,72,1060,72,0,72,166,166,1,0,fast_only,fast,FALSE,FALSE
1490,113.952006,22.559674,12,0,12,322,0,12,12,38526,38526,0,1,slow_only,slow,FALSE,FALSE
1491,113.952036,22.526183,6,0,6,332,0,6,6,49200,49200,0,1,slow_only,slow,FALSE,FALSE
1492,113.952245,22.534831,17,0,17,332,0,17,17,52122,52122,0,1,slow_only,slow,FALSE,FALSE
1493,113.95232,22.540945,2,0,2,325,0,2,2,38527,38527,0,1,slow_only,slow,FALSE,FALSE
