station_id,total_rows,valid_rows,expected_rows,coverage_rate,invalid_rows,invalid_pct,min_time,max_time,duplicate_rows,duplicate_time_keys,quality_action
1402,52128,46666,52128,0.895219459791283,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1403,52128,52002,52128,0.9975828729281768,32466,0.6243221414560979,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1404,52128,162,52128,0.003107734806629834,149,0.9197530864197531,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1405,52128,28585,52128,0.5483617249846532,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1406,52128,160,52128,0.003069367710251688,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1407,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1408,52128,33357,52128,0.6399056169429097,12740,0.38192883053032345,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1409,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1410,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1411,52128,51450,52128,0.9869935543278084,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1412,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1413,52128,35991,52128,0.6904350828729282,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1414,52128,51138,52128,0.9810082872928176,51138,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1415,52128,40465,52128,0.776262277470841,40465,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1416,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1417,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1418,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1419,52128,49198,52128,0.9437922038060159,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1420,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1421,52128,30728,52128,0.5894720687538367,19189,0.6244793022650351,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1422,52128,162,52128,0.003107734806629834,149,0.9197530864197531,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1423,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1424,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1425,52128,51450,52128,0.9869935543278084,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1426,52128,52002,52128,0.9975828729281768,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1427,52128,58,52128,0.001112645794966237,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1428,52128,41448,52128,0.7951197053406999,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1429,52128,49199,52128,0.943811387354205,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1430,52128,34698,52128,0.6656307550644567,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1431,52128,38527,52128,0.7390845610804174,38527,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1432,52128,22742,52128,0.43627225291589933,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1433,52128,49201,52128,0.9438497544505832,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1434,52128,48789,52128,0.9359461325966851,17386,0.35635081678247144,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1435,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1436,52128,20360,52128,0.3905770411295273,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1437,52128,52002,52128,0.9975828729281768,32486,0.6247067420483827,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1438,52128,162,52128,0.003107734806629834,149,0.9197530864197531,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1439,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1440,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1441,52128,38521,52128,0.738969459791283,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1442,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1443,52128,38513,52128,0.7388159914057704,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1444,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1445,52128,38539,52128,0.7393147636586863,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1446,52128,162,52128,0.003107734806629834,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1447,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1448,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1449,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1450,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1451,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1452,52128,38527,52128,0.7390845610804174,38527,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1453,52128,51755,52128,0.9928445365254758,26056,0.5034489421311951,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1454,52128,50602,52128,0.9707259054634745,31604,0.6245602940595233,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1455,52128,149,52128,0.0028583486801718847,136,0.912751677852349,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1456,52128,50602,52128,0.9707259054634745,31601,0.6245010078653017,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1457,52128,162,52128,0.003107734806629834,149,0.9197530864197531,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1458,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1459,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1460,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1461,52128,40463,52128,0.7762239103744628,40463,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1462,52128,31723,52128,0.6085596992019644,25160,0.7931154052264918,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1463,52128,190,52128,0.0036448741559238795,157,0.8263157894736842,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1464,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1465,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1466,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1467,52128,52118,52128,0.9998081645181093,26065,0.5001151233738823,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1468,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1469,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1470,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1471,52128,51751,52128,0.9927678023327194,26048,0.5033332689223396,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1472,52128,40465,52128,0.776262277470841,40465,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1473,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1474,52128,52117,52128,0.9997889809699202,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1475,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1476,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1477,52128,48380,52128,0.9281000613873542,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1478,52128,0,52128,0,0,NA,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1479,52128,30196,52128,0.5792664211172498,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1480,52128,49201,52128,0.9438497544505832,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1481,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1482,52128,32495,52128,0.6233693984039288,20285,0.6242498845976304,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1483,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1484,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1485,52128,6506,52128,0.12480816451810926,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1486,52128,52002,52128,0.9975828729281768,32454,0.6240913811007269,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1487,52128,0,52128,0,0,NA,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1488,52128,38526,52128,0.7390653775322283,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1489,52128,166,52128,0.0031844689993861266,127,0.7650602409638554,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1490,52128,38526,52128,0.7390653775322283,38526,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1491,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1492,52128,52122,52128,0.9998848987108656,52122,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1493,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1494,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1495,52128,38526,52128,0.7390653775322283,38526,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1496,52128,52003,52128,0.9976020564763659,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1497,52128,0,52128,0,0,NA,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1498,52128,47723,52128,0.9154964702271332,29771,0.6238291808980995,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1499,52128,161,52128,0.003088551258440761,148,0.9192546583850931,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1500,52128,27563,52128,0.5287561387354205,17196,0.6238798389144868,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1501,52128,0,52128,0,0,NA,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1502,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1503,52128,49199,52128,0.943811387354205,49199,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1504,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1505,52128,40777,52128,0.7822475445058318,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1506,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1507,52128,38528,52128,0.7391037446286065,38528,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1508,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1509,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1510,52128,40465,52128,0.776262277470841,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1511,52128,49198,52128,0.9437922038060159,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1512,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1513,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1514,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1515,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1516,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1517,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1518,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1519,52128,38526,52128,0.7390653775322283,38526,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1520,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1521,52128,49199,52128,0.943811387354205,49199,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1522,52128,51754,52128,0.9928253529772867,26063,0.5035939251072381,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1523,52128,35057,52128,0.672517648864334,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1524,52128,162,52128,0.003107734806629834,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1525,52128,51757,52128,0.9928829036218539,26065,0.5036033773209421,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1526,52128,46666,52128,0.895219459791283,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1527,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1528,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1529,52128,32936,52128,0.63182934315531,13835,0.4200570803983483,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1530,52128,41445,52128,0.7950621546961326,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1531,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1532,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1533,52128,35993,52128,0.6904734499693064,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1534,52128,49201,52128,0.9438497544505832,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1535,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1536,52128,49199,52128,0.943811387354205,49199,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1537,52128,40465,52128,0.776262277470841,40465,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1538,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1539,52128,49199,52128,0.943811387354205,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1540,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1541,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1542,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1543,52128,51138,52128,0.9810082872928176,51138,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1544,52128,40777,52128,0.7822475445058318,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1545,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1546,52128,49198,52128,0.9437922038060159,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1547,52128,49199,52128,0.943811387354205,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1548,52128,5070,52128,0.09726058931860036,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1549,52128,44601,52128,0.8556054327808471,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1550,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1551,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1552,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1553,52128,38525,52128,0.7390461939840393,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1554,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1555,52128,51137,52128,0.9809891037446286,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1556,52128,52122,52128,0.9998848987108656,26052,0.49982732819155057,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1557,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1558,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1559,52128,51136,52128,0.9809699201964396,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1560,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1561,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1562,52128,13003,52128,0.2494436771025169,8056,0.6195493347688995,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1563,52128,46665,52128,0.895200276243094,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1564,52128,38524,52128,0.7390270104358502,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1565,52128,38523,52128,0.7390078268876611,38523,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1566,52128,51999,52128,0.9975253222836096,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1567,52128,38524,52128,0.7390270104358502,38524,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1568,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1569,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1570,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1571,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1572,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1573,52128,40463,52128,0.7762239103744628,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1574,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1575,52128,40464,52128,0.7762430939226519,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1576,52128,38527,52128,0.7390845610804174,38527,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1577,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1578,52128,49199,52128,0.943811387354205,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1579,52128,35413,52128,0.679346992019644,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,"Flag as low coverage; include in KDE/NCKDE, exclude or sensitivity-test in GWR/GWML"
1580,52128,156,52128,0.002992633517495396,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1581,52128,41446,52128,0.7950813382443217,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1582,52128,51449,52128,0.9869743707796194,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1583,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1584,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1585,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1586,52128,38525,52128,0.7390461939840393,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1587,52128,49201,52128,0.9438497544505832,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1588,52128,51450,52128,0.9869935543278084,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1589,52128,52001,52128,0.9975636893799877,32459,0.6241995346243342,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1590,52128,149,52128,0.0028583486801718847,136,0.912751677852349,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Review before GWR/GWML; station may be unsuitable for demand modelling
1591,52128,38528,52128,0.7391037446286065,38528,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1592,52128,41448,52128,0.7951197053406999,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
1593,52128,51138,52128,0.9810082872928176,51138,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Flag as high invalid share; inspect before modelling
1594,52128,52002,52128,0.9975828729281768,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0,Pass
