station_id,valid_rows,full_occ_rows,full_occ_pct,mean_util_raw,max_recorded_piles,min_recorded_piles,charge_count,pile_count_mismatch_flag
1383,51754,214,0.004134946091123391,0.369636887970012,16,16,16,FALSE
1384,52006,484,0.00930661846709995,0.037683686070405266,9,9,9,FALSE
1385,162,0,0,0.005486968449931414,9,9,9,FALSE
1386,49200,15958,0.32434959349593495,0.32434959349593495,1,1,1,FALSE
1387,51138,133,0.0026008056631076693,0.1396124212914248,6,6,6,FALSE
1388,38523,89,0.002310308127612076,0.16039768450019568,6,6,6,FALSE
1389,51138,135,0.0026399155227032735,0.3011028980406325,15,15,15,FALSE
1390,49201,95,0.0019308550639214651,0.027021808499826223,10,10,10,FALSE
1391,38527,89,0.002310068263814987,0.09235947084727093,6,6,6,FALSE
1392,52122,24483,0.4697248762518706,0.5103171405548523,12,12,12,FALSE
1393,43980,128,0.002910413824465666,0.27139284090172516,14,14,14,FALSE
1394,162,0,0,0.2680776014109345,14,14,14,FALSE
1395,49200,78,0.0015853658536585367,0.3564256678280358,7,7,7,FALSE
1396,49200,72,0.0014634146341463415,0.09331300813008866,3,3,3,FALSE
1397,38527,72,0.0018688192696031355,0.01291561761881225,5,5,5,FALSE
1398,51138,324,0.006335797254487857,0.14848384110969945,6,6,6,FALSE
1399,52113,197,0.0037802467714389883,0.2616749499485199,12,12,12,FALSE
1400,38528,91,0.0023619186046511626,0.11371383582502242,6,6,6,FALSE
1401,51137,110,0.002151084342061521,0.1750568541944829,34,34,34,FALSE
1402,46666,72,0.0015428791839883426,0.05353647909255919,3,3,3,FALSE
1403,52002,3038,0.05842082996807815,0.31894927118184707,6,6,6,FALSE
1404,162,149,0.9197530864197531,0.9197530864197531,6,6,6,FALSE
1405,28585,53,0.0018541192933356656,0.17039239694473185,15,15,15,FALSE
1406,160,0,0,0.20374999999999951,15,15,15,FALSE
1407,49200,5318,0.10808943089430895,0.34375338753390977,3,3,3,FALSE
1408,33357,7253,0.2174356207092964,0.8526036514075268,10,10,10,FALSE
1409,38528,88,0.0022840531561461796,0.170776232004421,12,12,12,FALSE
1410,52122,570,0.010935881201795786,0.42102822864303885,6,6,6,FALSE
1411,51450,2724,0.05294460641399417,0.23101068999030241,6,6,6,FALSE
1412,38528,78,0.002024501661129568,0.04060034260796852,12,12,12,FALSE
1413,35991,72,0.002000500125031258,0.136418363850227,6,6,6,FALSE
1414,51138,129,0.0025225859439164614,0.14746698476020056,6,6,6,FALSE
1415,40465,119,0.0029408130483133572,0.28953416532806076,12,12,12,FALSE
1416,51138,112,0.002190152137353827,0.34333079119246757,12,12,12,FALSE
1417,38527,72,0.0018688192696031355,0.0055242643687110895,6,6,6,FALSE
1418,51138,295,0.005768704290351597,0.2350150572959272,5,5,5,FALSE
1419,49198,77,0.0015651042725314038,0.39277567742136094,36,36,36,FALSE
1420,52122,1240,0.02379033805302943,0.16953283150876966,41,41,41,FALSE
1421,30728,69,0.002245508982035928,0.15423947501409496,17,17,17,FALSE
1422,162,0,0,0.15649963689179333,17,17,17,FALSE
1423,38528,79,0.0020504568106312292,0.08585314576412362,12,12,12,FALSE
1424,38527,2237,0.05806317647364186,0.16895510507780653,3,3,3,FALSE
1425,51450,139,0.0027016520894071914,0.11002526724972563,10,10,10,FALSE
1426,52002,175,0.003365255182492981,0.127341256105581,23,23,23,FALSE
1427,58,0,0,0,22,22,22,FALSE
1428,41448,4846,0.11691758347809303,0.4110579379407034,17,17,17,FALSE
1429,49199,348,0.00707331449826216,0.30768579307164406,6,6,6,FALSE
1430,34698,1460,0.04207735316156551,0.34306277322217543,76,76,76,FALSE
1431,38527,90,0.002336024087003919,0.19086614581985112,6,6,6,FALSE
1432,22742,15053,0.6619030867997537,0.9770954737122147,19,19,19,FALSE
1433,49201,424,0.008617711022133696,0.22357777280949573,4,4,4,FALSE
1434,48789,1115,0.022853512062145157,0.5474812457726127,32,32,32,FALSE
1435,49200,1347,0.027378048780487805,0.07403963414634146,4,4,4,FALSE
1436,20360,5784,0.28408644400785854,0.9452745321064253,19,19,19,FALSE
1437,52002,4042,0.07772777970078074,0.23250948681462233,24,24,24,FALSE
1438,162,0,0,0.10210905349794235,24,24,24,FALSE
1439,49200,80,0.0016260162601626016,0.07858062330622263,6,6,6,FALSE
1440,51138,123,0.0024052563651296493,0.023337179136193566,12,12,12,FALSE
1441,38521,78,0.0020248695516731133,0.08311570312298186,20,20,20,FALSE
1442,38528,75,0.0019466362126245847,0.11470662029347967,12,12,12,FALSE
1443,38513,87,0.002258977488120894,0.17144254321052677,30,30,30,FALSE
1444,49200,80,0.0016260162601626016,0.07623577235771739,5,5,5,FALSE
1445,38539,248,0.006435039829782817,0.1044396585277543,18,18,18,FALSE
1446,162,0,0,0.04492455418381344,18,18,18,FALSE
1447,52122,339,0.0065039714515943365,0.35469507437678766,12,12,12,FALSE
1448,52122,516,0.009899850351099344,0.4779427752836529,12,12,12,FALSE
1449,49200,75,0.001524390243902439,0.3210196476964991,12,12,12,FALSE
1450,51138,101,0.0019750479095780047,0.14029358467942626,30,30,30,FALSE
1451,38528,89,0.0023100083056478405,0.16344995847178548,10,10,10,FALSE
1452,38527,74,0.0019207309159810003,0.22325159721010848,14,14,14,FALSE
1453,51755,208,0.004018935368563424,0.3907501251525757,66,66,66,FALSE
1454,50602,213,0.004209319789731631,0.20307497727362556,16,16,16,FALSE
1455,149,0,0,0.13168873571558123,37,37,37,FALSE
1456,50602,221,0.004367416307655824,0.1579285403739296,6,6,6,FALSE
1457,162,0,0,0,4,4,4,FALSE
1458,38527,85,0.0022062449710592573,0.093036485235467,12,12,12,FALSE
1459,49200,3662,0.07443089430894309,0.5244139566395561,6,6,6,FALSE
1460,38527,877,0.022763256936693746,0.23804085446569787,3,3,3,FALSE
1461,40463,111,0.0027432469169364603,0.1118305612534857,6,6,6,FALSE
1462,31723,31697,0.9991804053841061,0.9991804053841061,1,1,1,FALSE
1463,190,0,0,0.609899749373434,42,42,42,FALSE
1464,49200,84,0.0017073170731707317,0.043885924796747966,16,16,16,FALSE
1465,49200,2117,0.04302845528455285,0.48911246612466625,6,6,6,FALSE
1466,38527,237,0.006151530095776988,0.14467126949931217,8,8,8,FALSE
1467,52118,322,0.00617828773168579,0.2763241401906827,13,13,13,FALSE
1468,49200,83,0.0016869918699186992,0.19927168021678612,12,12,12,FALSE
1469,51138,115,0.002248816926747233,0.33386196826884745,30,30,30,FALSE
1470,38527,602,0.015625405559737328,0.37510317439698954,5,5,5,FALSE
1471,51751,300,0.005796989430155939,0.14528865786810988,12,12,12,FALSE
1472,40465,129,0.003187940195230446,0.28028337246180157,6,6,6,FALSE
1473,38527,78,0.00202455420873673,0.08175219110407961,12,12,12,FALSE
1474,52117,1189,0.022814052996143294,0.33567358059752195,10,10,10,FALSE
1475,49200,4904,0.09967479674796748,0.4978201219512195,4,4,4,FALSE
1476,52122,239,0.004585395802156479,0.14916350101688144,10,10,10,FALSE
1477,48380,165,0.0034105002066969823,0.2541329313666109,41,41,41,FALSE
1479,30196,64,0.002119486024639025,0.1038134189958935,4,4,4,FALSE
1480,49201,96,0.0019511798540680068,0.11080398094892949,18,18,18,FALSE
1481,38527,87,0.002258156617437122,0.004987844022806513,12,12,12,FALSE
1482,32495,88,0.002708108939836898,0.18106655103115168,99,99,99,FALSE
1483,52122,222,0.0042592379417520435,0.11892610925648006,6,6,6,FALSE
1484,49200,75,0.001524390243902439,0.06898066026110551,33,33,33,FALSE
1485,6506,1,1.537042729787888e-4,0.11181752973944172,33,33,33,FALSE
1486,52002,166,0.0031921849159647704,0.2596302857130607,17,17,17,FALSE
1488,38526,72,0.0018688677776047345,0.1614568269294958,7,7,7,FALSE
1489,166,127,0.7650602409638554,0.7650602409638554,72,72,72,FALSE
1490,38526,85,0.002206302237450034,0.235438405232825,12,12,12,FALSE
1491,49200,80,0.0016260162601626016,0.09593495934957282,6,6,6,FALSE
1492,52122,222,0.0042592379417520435,0.15241842103476694,17,17,17,FALSE
1493,38527,2559,0.06642095154047811,0.21291561761881278,2,2,2,FALSE
1494,38527,14079,0.36543203467697977,0.5409972227269187,2,2,2,FALSE
1495,38526,87,0.0022582152312723876,0.19220137050303765,12,12,12,FALSE
1496,52003,275,0.005288156452512355,0.20336189395676985,14,14,14,FALSE
1498,47723,158,0.003310772583450328,0.25465428968561776,15,15,15,FALSE
1499,161,0,0,0.39171842650103517,15,15,15,FALSE
1500,27563,57,0.0020679896963320395,0.2110470888180147,66,66,66,FALSE
1502,51138,112,0.002190152137353827,0.17319149490923297,6,6,6,FALSE
1503,49199,76,0.001544746844448058,0.21543527307466706,15,15,15,FALSE
1504,51138,119,0.002327036645938441,0.05374020623932343,6,6,6,FALSE
1505,40777,130,0.003188071707089781,0.09869534296291699,6,6,6,FALSE
1506,51138,135,0.0026399155227032735,0.05482115930316363,9,9,9,FALSE
1507,38528,87,0.0022580980066445183,0.1155704941860495,10,10,10,FALSE
1508,51138,117,0.0022879267863428372,0.20281069524294756,6,6,6,FALSE
1509,49200,81,0.001646341463414634,0.5177613240418091,21,21,21,FALSE
1510,40465,4590,0.11343136043494378,0.47679064211903416,6,6,6,FALSE
1511,49198,79,0.0016057563315581935,0.21504600458017814,30,30,30,FALSE
1512,51138,117,0.0022879267863428372,0.12482356120161744,22,22,22,FALSE
1513,49200,82,0.0016666666666666668,0.007063008130081301,2,2,2,FALSE
1514,51138,123,0.0024052563651296493,0.06503969650747812,6,6,6,FALSE
1515,52122,244,0.0046813245846283715,0.18416791374081526,5,5,5,FALSE
1516,49200,637,0.012947154471544715,0.19390243902437335,3,3,3,FALSE
1517,52122,218,0.004182494915774529,0.18181488729435555,18,18,18,FALSE
1518,49200,49187,0.9997357723577236,0.9997357723577236,2,2,2,FALSE
1519,38526,77,0.001998650262160619,0.5063478055223719,18,18,18,FALSE
1520,49200,96,0.001951219512195122,0.11548577235772799,10,10,10,FALSE
1521,49199,75,0.0015244212280737413,0.4688961609427957,18,18,18,FALSE
1522,51754,217,0.004192912625111103,0.37059517348796156,23,23,23,FALSE
1523,35057,26237,0.7484097327209972,0.7648401175228924,3,3,3,FALSE
1524,162,149,0.9197530864197531,0.9197530864197531,3,3,3,FALSE
1525,51757,205,0.003960816894333133,0.22023752020660003,12,12,12,FALSE
1526,46666,74,0.00158573693909913,0.242399891427018,18,18,18,FALSE
1527,49200,7349,0.149369918699187,0.43557588075883397,3,3,3,FALSE
1528,52122,428,0.00821150377959403,0.5402517171254005,6,6,6,FALSE
1529,32936,106,0.003218362885596308,0.4349994034150343,57,57,57,FALSE
1530,41445,13397,0.3232476776450718,0.6406536105414411,9,9,9,FALSE
1531,38527,86,0.0022322007942481895,0.2867729125029039,10,10,10,FALSE
1532,49200,81,0.001646341463414634,0.36499096657632796,18,18,18,FALSE
1533,35993,72,0.002000388964520879,0.47660239491011824,20,20,20,FALSE
1534,49201,96,0.0019511798540680068,0.31885304950892146,18,18,18,FALSE
1535,49200,78,0.0015853658536585367,0.3051513098464101,18,18,18,FALSE
1536,49199,70,0.0014227931462021586,0.28584868366748545,49,49,49,FALSE
1537,40465,131,0.003237365624613864,0.34765847028294455,6,6,6,FALSE
1538,49200,291,0.0059146341463414635,0.3546056910568813,5,5,5,FALSE
1539,49199,71,0.0014431187625764752,0.3419742164207844,19,19,19,FALSE
1540,49200,75,0.001524390243902439,0.2700738125802773,19,19,19,FALSE
1541,49200,78,0.0015853658536585367,0.1447018970189926,6,6,6,FALSE
1542,38527,87,0.002258156617437122,0.14616733430817153,18,18,18,FALSE
1543,51138,122,0.002385701435331847,0.002385701435331847,6,6,6,FALSE
1544,40777,134,0.003286166221154082,0.06522467730992175,6,6,6,FALSE
1545,38527,1691,0.04389129701248475,0.3934643237210268,4,4,4,FALSE
1546,49198,78,0.0015854303020447985,0.17787172920301025,15,15,15,FALSE
1547,49199,74,0.0015040956116994248,0.24682073483880174,15,15,15,FALSE
1548,5070,3,5.91715976331361e-4,0.07961867192636315,3,3,3,FALSE
1549,44601,72,0.0016143135804129953,0.149383795580056,3,3,3,FALSE
1550,49200,74,0.0015040650406504066,0.16236720867200555,15,15,15,FALSE
1551,49200,81,0.001646341463414634,0.17508130081301693,6,6,6,FALSE
1552,38527,81,0.002102421678303527,0.08579437796868683,5,5,5,FALSE
1553,38525,82,0.002128487994808566,0.17728963876268708,12,12,12,FALSE
1554,49200,80,0.0016260162601626016,0.7502083333333334,4,4,4,FALSE
1555,51137,134,0.002620411834874944,0.39888762865764144,12,12,12,FALSE
1556,52122,214,0.004105751889797015,0.36256603097860923,12,12,12,FALSE
1557,51138,117,0.0022879267863428372,0.40747476327671905,18,18,18,FALSE
1558,49200,83,0.0016869918699186992,0.18067750677511157,6,6,6,FALSE
1559,51136,119,0.002327127659574468,0.1850118637881254,30,30,30,FALSE
1560,49200,11276,0.2291869918699187,0.4585772357723577,2,2,2,FALSE
1561,38528,88,0.0022840531561461796,0.0973945355758644,12,12,12,FALSE
1562,13003,1497,0.1151272783203876,0.36150888256556835,20,20,20,FALSE
1563,46665,70,0.001500053573341905,0.31736847744562463,24,24,24,FALSE
1564,38524,98,0.0025438687571384074,0.10568736372132952,6,6,6,FALSE
1565,38523,2691,0.06985437271240558,0.5262181034706422,6,6,6,FALSE
1566,51999,164,0.0031539068059001133,0.4304362385479139,63,63,63,FALSE
1567,38524,80,0.0020766275568476792,0.12509517876301274,12,12,12,FALSE
1568,38528,83,0.0021542774086378736,0.07657850567553949,12,12,12,FALSE
1569,51138,1121,0.021921076303336073,0.44365246978763345,2,2,2,FALSE
1570,38528,1118,0.029017857142857144,0.5923527477851552,12,12,12,FALSE
1571,49200,18553,0.37709349593495933,0.37709349593495933,1,1,1,FALSE
1572,38527,76,0.0019726425623588653,0.2185941749365339,18,18,18,FALSE
1573,40463,109,0.002693819044559227,0.15867994628840434,6,6,6,FALSE
1574,49200,2809,0.05709349593495935,0.478729674796748,2,2,2,FALSE
1575,40464,112,0.00276789244760775,0.007945334124159747,2,2,2,FALSE
1576,38527,85,0.0022062449710592573,0.3869559010563895,12,12,12,FALSE
1577,38528,79,0.0020504568106312292,0.05761394310630662,12,12,12,FALSE
1578,49199,76,0.001544746844448058,0.14430374601102458,15,15,15,FALSE
1579,35413,566,0.015982831163696948,0.2962971008039265,26,26,26,FALSE
1580,156,0,0,0.10677083333333333,32,32,32,FALSE
1581,41446,41433,0.9996863388505526,0.9996863388505526,18,18,18,FALSE
1582,51449,134,0.0026045209819432836,0.1598476160858514,28,28,28,FALSE
1583,49200,76,0.0015447154471544715,0.4142165558019673,11,11,11,FALSE
1584,38528,79,0.0020504568106312292,0.029353111157254592,12,12,12,FALSE
1585,38528,93,0.0024138289036544852,0.3037963732004103,6,6,6,FALSE
1586,38525,76,0.001972744970798183,0.15699329439763698,6,6,6,FALSE
1587,49201,1346,0.027357167537245177,0.4742213911641443,6,6,6,FALSE
1588,51450,141,0.002740524781341108,0.06724975704568306,3,3,3,FALSE
1589,52001,8982,0.1727274475490856,0.5366755767517721,6,6,6,FALSE
1590,149,27,0.18120805369127516,0.5794183445190152,6,6,6,FALSE
1591,38528,79,0.0020504568106312292,0.08749264604098592,12,12,12,FALSE
1592,41448,5048,0.12179116000772051,0.6237116386797277,10,10,10,FALSE
1593,51138,1496,0.02925417497751183,0.3869073226695105,3,3,3,FALSE
1594,52002,170,0.0032691050344217532,0.3058418953868627,41,41,41,FALSE
1595,149,0,0,0.19512195121951195,41,41,41,FALSE
1596,38525,93,0.0024140168721609344,0.1707592472420331,12,12,12,FALSE
1597,51137,116,0.0022684162152648768,0.12825025584868935,6,6,6,FALSE
1598,38526,75,0.001946737268338265,0.037643409645430836,12,12,12,FALSE
1599,52001,161,0.003096094305878733,0.21239591546318906,40,40,40,FALSE
1600,149,0,0,0.17802013422818805,40,40,40,FALSE
1601,38528,81,0.0021023671096345514,0.11636731727571654,30,30,30,FALSE
1602,51746,231,0.004464113168167588,0.3101571801225861,61,61,61,FALSE
1603,40465,116,0.0028666749042382308,0.02855966061205012,6,6,6,FALSE
1604,38527,1205,0.031276766942663584,0.31049220892708407,3,3,3,FALSE
1605,38528,87,0.0022580980066445183,0.01607056339977868,6,6,6,FALSE
1606,38528,78,0.002024501661129568,0.035052429401990964,12,12,12,FALSE
1607,49201,93,0.0018902054836283815,0.10371062918776151,12,12,12,FALSE
1608,52122,224,0.0042976094547408005,0.24493496028537393,6,6,6,FALSE
1609,51138,1637,0.032011420079001915,0.3222652430678527,3,3,3,FALSE
1610,38526,997,0.025878627420443338,0.10766754918756721,3,3,3,FALSE
1611,49200,83,0.0016869918699186992,0.1300731707316519,5,5,5,FALSE
1612,38527,78,0.00202455420873673,0.00202455420873673,3,3,3,FALSE
1613,38525,76,0.001972744970798183,0.5006489292667099,2,2,2,FALSE
1614,38528,83,0.0021542774086378736,0.11254801702657151,12,12,12,FALSE
1615,51138,117,0.0022879267863428372,0.0022879267863428372,8,8,8,FALSE
1616,49200,9306,0.18914634146341464,0.39667174796747967,4,4,4,FALSE
1617,38526,3410,0.08851165446711312,0.677202408762913,10,10,10,FALSE
1618,49200,72,0.0014634146341463415,0.06227642276422997,3,3,3,FALSE
1619,51138,123,0.0024052563651296493,0.0417562934282448,6,6,6,FALSE
1620,49200,83,0.0016869918699186992,0.03738482384824454,6,6,6,FALSE
1621,40463,493,0.012183970540988064,0.44228060203146435,12,12,12,FALSE
1622,52122,233,0.004470281263190208,0.15184886740086212,12,12,12,FALSE
1623,49200,77,0.001565040650406504,0.5537019586105454,22,22,22,FALSE
1624,49200,705,0.014329268292682927,0.48054878048780486,2,2,2,FALSE
1625,49200,2951,0.05997967479674797,0.1523170731707317,2,2,2,FALSE
1626,49200,28376,0.5767479674796748,0.5772256097560976,2,2,2,FALSE
1627,49200,28394,0.5771138211382114,0.6132113821138211,2,2,2,FALSE
1628,49200,76,0.0015447154471544715,0.2877235772356997,13,13,13,FALSE
1629,49200,84,0.0017073170731707317,0.005037262872628653,6,6,6,FALSE
1630,49200,49187,0.9997357723577236,0.9997357723577236,2,2,2,FALSE
1631,49199,85,0.0017276773918169068,0.10145785483444786,8,8,8,FALSE
1632,38527,14731,0.38235523139616373,0.38235523139616373,1,1,1,FALSE
1633,38522,617,0.016016821556513162,0.5391291556340176,6,6,6,FALSE
1634,38527,78,0.00202455420873673,0.011642808939185506,16,16,16,FALSE
1635,49200,81,0.001646341463414634,0.01771849593495935,4,4,4,FALSE
1636,49200,80,0.0016260162601626016,0.26292073170732116,20,20,20,FALSE
1637,52002,223,0.00428829660397677,0.285056343986739,6,6,6,FALSE
1638,162,0,0,0.2901234567901233,6,6,6,FALSE
1639,38520,80,0.0020768431983385254,0.14867520119418484,32,32,32,FALSE
1640,51138,119,0.002327036645938441,0.0364112792835113,6,6,6,FALSE
1641,38527,71,0.001842863446414203,0.1195633365345481,12,12,12,FALSE
1642,40544,520,0.012825572217837412,0.14394731649566547,10,10,10,FALSE
1643,49200,1101,0.022378048780487804,0.13811178861790505,10,10,10,FALSE
1644,49199,75,0.0015244212280737413,0.3313442459309202,36,36,36,FALSE
1645,49199,92,0.0018699567064371227,0.3447495545303532,3,3,3,FALSE
1646,49200,75,0.001524390243902439,0.004634146341463414,2,2,2,FALSE
1647,38526,79,0.0020505632559829727,0.4425426984373678,10,10,10,FALSE
1648,49200,80,0.0016260162601626016,0.15083623693375844,14,14,14,FALSE
1649,49200,82,0.0016666666666666668,0.15505420054203647,6,6,6,FALSE
1650,49198,82,0.001666734420098378,0.1059320919309908,17,17,17,FALSE
1651,49199,77,0.0015650724608223744,0.5922342595042795,3,3,3,FALSE
1652,49199,78,0.001585398077196691,0.24279761783779613,5,5,5,FALSE
1653,38528,81,0.0021023671096345514,0.1790061773255839,12,12,12,FALSE
1654,49200,223,0.004532520325203252,0.33607317073169213,20,20,20,FALSE
1655,51138,118,0.002307481716140639,0.12454168133286402,16,16,16,FALSE
1656,49200,85,0.0017276422764227642,0.4876103368176415,35,35,35,FALSE
1657,51136,140,0.0027377972465581976,0.03179430016687123,12,12,12,FALSE
1658,49199,82,0.0016667005426939572,0.3718955443990407,45,45,45,FALSE
1659,49200,125,0.002540650406504065,0.3656673441734435,6,6,6,FALSE
1660,38526,79,0.0020505632559829727,0.11930903805222043,14,14,14,FALSE
1661,49200,79,0.0016056910569105692,0.26389735772357725,4,4,4,FALSE
1662,38528,86,0.002232142857142857,0.16218940337766524,6,6,6,FALSE
1664,51517,380,0.007376205912611371,0.4072506810049758,12,12,12,FALSE
1665,38527,130,0.0033742570145612167,0.1687842292418304,8,8,8,FALSE
1666,51138,132,0.0025812507333098675,0.19929732618927973,6,6,6,FALSE
1667,51138,111,0.0021705972075560247,0.19991082952005051,25,25,25,FALSE
1668,38527,81,0.002102421678303527,0.19019129441690652,6,6,6,FALSE
1669,49200,193,0.003922764227642276,0.4088702574525483,24,24,24,FALSE
1670,38527,77,0.0019985983855477975,0.33879137707619605,13,13,13,FALSE
1671,49200,83,0.0016869918699186992,0.18293953252032522,8,8,8,FALSE
1672,51756,269,0.00519746502820929,0.46075044439294655,15,15,15,FALSE
1673,40465,112,0.002767824045471395,0.22514930598461183,12,12,12,FALSE
1674,51755,1499,0.028963385180175827,0.19885357292371753,6,6,6,FALSE
1675,38527,80,0.002076465855114595,0.1857171593947102,16,16,16,FALSE
1676,49201,91,0.001849555903335298,0.02892217637853182,5,5,5,FALSE
1677,51138,120,0.0023465915757362433,0.07773953702621139,18,18,18,FALSE
1678,51138,1796,0.035120653916852436,0.18795220775157417,2,2,2,FALSE
1679,51137,131,0.002561745898273266,0.2958995769533937,12,12,12,FALSE
1680,38528,90,0.002335963455149502,0.06519068383167628,12,12,12,FALSE
1682,38161,207,0.005424386153402689,0.4052666154017221,58,58,58,FALSE
1683,49200,82,0.0016666666666666668,0.0408130081300813,4,4,4,FALSE
1684,51450,1097,0.02132167152575316,0.35852283770653565,5,5,5,FALSE
1685,49200,325,0.0066056910569105695,0.044329268292682925,2,2,2,FALSE
1686,52122,301,0.005774912704807951,0.29988083513461855,18,18,18,FALSE
1687,32466,76,0.002340910490975174,0.12841382779934338,12,12,12,FALSE
1688,38527,645,0.01674150595686142,0.19842577932359126,4,4,4,FALSE
1689,38528,86,0.002232142857142857,0.062320476882611664,12,12,12,FALSE
1690,38528,83,0.0021542774086378736,0.16407547757472413,12,12,12,FALSE
1691,40462,110,0.0027186001680589195,0.2561086121958439,30,30,30,FALSE
1692,38521,76,0.001972949819578931,0.161695352318657,6,6,6,FALSE
1693,38528,84,0.002180232558139535,0.05793189368770803,12,12,12,FALSE
1694,49200,79,0.0016056910569105692,0.16932079945799855,12,12,12,FALSE
1695,38527,80,0.002076465855114595,0.1304350903852212,11,11,11,FALSE
1696,38527,90,0.002336024087003919,0.2597810193716783,12,12,12,FALSE
1697,38527,78,0.00202455420873673,0.04606509720455784,4,4,4,FALSE
1698,38527,185,0.004801827289952501,0.23817063358164403,4,4,4,FALSE
1699,49200,1088,0.022113821138211382,0.5955984643180537,9,9,9,FALSE
1700,49200,89,0.0018089430894308943,0.047266260162601624,2,2,2,FALSE
1701,38527,77,0.0019985983855477975,0.08131959405092533,4,4,4,FALSE
1702,46666,76,0.0016285946942099173,0.13448049257848232,6,6,6,FALSE
1703,38527,1943,0.050432164456095725,0.13647571832740676,2,2,2,FALSE
1704,15711,357,0.02272293297689517,0.5312042517980922,12,12,12,FALSE
1705,37981,205,0.005397435559885206,0.3807118870440832,11,11,11,FALSE
1706,161,0,0,0.21682665160926023,11,11,11,FALSE
1707,49200,206,0.004186991869918699,0.34273373983735717,6,6,6,FALSE
1708,52003,158,0.0030382862527161894,0.23835243479542628,24,24,24,FALSE
1709,149,0,0,0.21644295302013422,24,24,24,FALSE
1710,41447,6550,0.158033150770864,0.8629173000053098,12,12,12,FALSE
1711,49200,73,0.001483739837398374,0.34490040650405335,10,10,10,FALSE
1712,38528,106,0.0027512458471760795,0.2626617870985541,6,6,6,FALSE
1713,35993,74,0.002055955324646459,0.318079209846359,8,8,8,FALSE
1714,51138,339,0.006629121201454887,0.1781388921480445,6,6,6,FALSE
1715,27328,39,0.0014271077283372366,0.09523199648711997,6,6,6,FALSE
1716,160,0,0,0.12291666666666663,6,6,6,FALSE
1717,40491,148,0.003655133239485318,0.5029352928101969,17,17,17,FALSE
1719,38527,76,0.0019726425623588653,0.26877975907228074,36,36,36,FALSE
1720,52001,260,0.004999903848002923,0.6021582918277294,24,24,24,FALSE
1721,162,0,0,0.47299382716049376,24,24,24,FALSE
1723,38299,192,0.005013185722864827,0.37434741322089904,38,38,38,FALSE
1724,49200,895,0.018191056910569107,0.3771714092141591,6,6,6,FALSE
1725,38526,7334,0.19036494834657114,0.19963141774386128,4,4,4,FALSE
1726,51138,117,0.0022879267863428372,0.2467913619356849,12,12,12,FALSE
1727,33607,113,0.00336239473919124,0.06349041039734026,36,36,36,FALSE
1728,49200,266,0.00540650406504065,0.5505094850948384,15,15,15,FALSE
1729,38525,80,0.0020765736534717714,0.15940298507461467,3,3,3,FALSE
1730,49199,80,0.001626049309945324,0.10478939273829631,15,15,15,FALSE
1731,51138,115,0.002248816926747233,0.1930951542883716,6,6,6,FALSE
1732,49200,80,0.0016260162601626016,0.013685636856368734,3,3,3,FALSE
1733,51450,137,0.002662779397473275,0.10557391210455842,9,9,9,FALSE
1734,51138,205,0.004008760608549415,0.19579699375544754,12,12,12,FALSE
1735,49200,5745,0.11676829268292684,0.5786077235772404,6,6,6,FALSE
1736,51138,135,0.0026399155227032735,0.25790670994821996,6,6,6,FALSE
1737,18460,57,0.003087757313109426,0.13120260021667912,12,12,12,FALSE
1738,38528,81,0.0021023671096345514,0.007293397009966792,12,12,12,FALSE
1739,38528,78,0.002024501661129568,0.36114643895347126,36,36,36,FALSE
1740,38527,74,0.0019207309159810003,0.04849845562852026,2,2,2,FALSE
1741,41448,8766,0.2114939200926462,0.7543267065561763,6,6,6,FALSE
1742,49200,75,0.001524390243902439,0.06479166666666666,8,8,8,FALSE
1743,49200,2043,0.04152439024390244,0.29119241192422,3,3,3,FALSE
1744,38523,1020,0.026477688653531655,0.4208706487033985,5,5,5,FALSE
1745,38528,82,0.0021283222591362127,0.17483172411405165,12,12,12,FALSE
1746,38525,86,0.0022323166774821544,0.3562725502919479,10,10,10,FALSE
1747,51138,114,0.0022292619969494307,0.13232495078679327,6,6,6,FALSE
1748,49200,3448,0.07008130081300813,0.3831504065041017,3,3,3,FALSE
1749,38528,129,0.0033482142857142855,0.08572337001661129,4,4,4,FALSE
1750,51449,135,0.002623957705689129,0.37962027120711006,12,12,12,FALSE
1751,38527,3882,0.10076050561943573,0.10076050561943573,1,1,1,FALSE
1752,41447,4038,0.09742562791034333,0.3062947861125382,9,9,9,FALSE
1753,38524,90,0.0023362060014536393,0.10727511854083088,12,12,12,FALSE
1754,40462,117,0.0028916019969353964,0.11888109007629727,6,6,6,FALSE
1755,49200,81,0.001646341463414634,0.2527520325203869,5,5,5,FALSE
1756,40465,123,0.003039663907080193,0.06480497549322113,6,6,6,FALSE
1757,38527,79,0.0020505100319256624,0.1716674886010931,12,12,12,FALSE
1758,49200,30198,0.613780487804878,0.613780487804878,1,1,1,FALSE
1759,38525,74,0.0019208306294613887,0.16793640493186243,8,8,8,FALSE
1760,51138,114,0.0022292619969494307,0.19545967121646093,12,12,12,FALSE
1761,49200,79,0.0016056910569105692,0.1031747967479308,5,5,5,FALSE
1762,40462,112,0.002768029262023627,0.26187533982501326,36,36,36,FALSE
1763,49200,12940,0.2630081300813008,0.2630081300813008,1,1,1,FALSE
1764,38527,78,0.00202455420873673,0.0759640425329465,3,3,3,FALSE
1765,51138,129,0.0025225859439164614,0.0961939588303515,6,6,6,FALSE
