station_id,total_rows,valid_rows,expected_rows,coverage_rate,invalid_rows,invalid_pct,min_time,max_time,duplicate_rows,duplicate_time_keys
1228,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1229,52128,51485,52128,0.987664978514426,26055,0.5060697290472953,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1230,52128,49199,52128,0.943811387354205,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1231,52128,51754,52128,0.9928253529772867,26055,0.5034393476832708,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1232,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1233,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1234,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1235,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1236,52128,38526,52128,0.7390653775322283,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1237,52128,41447,52128,0.7951005217925108,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1238,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1239,52128,49199,52128,0.943811387354205,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1240,52128,51138,52128,0.9810082872928176,51138,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1241,52128,38526,52128,0.7390653775322283,38526,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1242,52128,51515,52128,0.9882404849600982,17391,0.33759099291468503,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1243,52128,52001,52128,0.9975636893799877,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1244,52128,162,52128,0.003107734806629834,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1245,52128,40465,52128,0.776262277470841,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1246,52128,40817,52128,0.7830148864333947,13890,0.3402993850601465,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1247,52128,51137,52128,0.9809891037446286,51137,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1248,52128,5221,52128,0.1001573050951504,1847,0.35376364681095573,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1249,52128,40461,52128,0.7761855432780848,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1250,52128,38528,52128,0.7391037446286065,38528,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1251,52128,32824,52128,0.6296807857581338,9959,0.303406044357787,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1252,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1253,52128,41448,52128,0.7951197053406999,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1254,52128,51138,52128,0.9810082872928176,51138,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1255,52128,46666,52128,0.895219459791283,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1256,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1257,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1258,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1259,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1260,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1261,52128,41455,52128,0.7952539901780233,13899,0.3352792184296225,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1262,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1263,52128,44623,52128,0.8560274708410067,17383,0.3895524729399637,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1264,52128,49199,52128,0.943811387354205,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1265,52128,41441,52128,0.7949854205033763,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1266,52128,47717,52128,0.9153813689379988,29768,0.6238447513464803,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1267,52128,203,52128,0.0038942602823818294,196,0.9655172413793104,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1268,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1269,52128,17771,52128,0.3409108348680172,8408,0.4731303809577401,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1270,52128,38527,52128,0.7390845610804174,38527,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1271,52128,51138,52128,0.9810082872928176,51138,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1272,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1273,52128,52121,52128,0.9998657151626765,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1274,52128,38308,52128,0.7348833640270105,17401,0.4542393233789287,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1275,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1276,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1277,52128,38275,52128,0.7342503069367711,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1278,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1279,52128,49199,52128,0.943811387354205,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1280,52128,51136,52128,0.9809699201964396,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1281,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1282,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1283,52128,46666,52128,0.895219459791283,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1284,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1285,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1286,52128,38527,52128,0.7390845610804174,38527,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1287,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1288,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1289,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1290,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1291,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1292,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1293,52128,41148,52128,0.789364640883978,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1294,52128,49199,52128,0.943811387354205,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1295,52128,51760,52128,0.9929404542664211,26058,0.5034389489953632,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1296,52128,52002,52128,0.9975828729281768,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1297,52128,162,52128,0.003107734806629834,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1298,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1299,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1300,52128,39699,52128,0.7615676795580111,4873,0.1227486838459407,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1301,52128,41448,52128,0.7951197053406999,29387,0.7090088785948658,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1302,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1303,52128,41448,52128,0.7951197053406999,13886,0.33502219648716464,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1304,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1305,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1306,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1307,52128,51748,52128,0.9927102516881522,26049,0.5033817732086264,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1308,52128,40461,52128,0.7761855432780848,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1309,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1310,52128,49199,52128,0.943811387354205,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1311,52128,49201,52128,0.9438497544505832,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1312,52128,52002,52128,0.9975828729281768,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1313,52128,162,52128,0.003107734806629834,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1314,52128,40465,52128,0.776262277470841,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1315,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1316,52128,40465,52128,0.776262277470841,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1317,52128,49199,52128,0.943811387354205,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1318,52128,51450,52128,0.9869935543278084,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1319,52128,49188,52128,0.9436003683241252,1902,0.03866796779702367,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1320,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1321,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1322,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1323,52128,51138,52128,0.9810082872928176,51138,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1324,52128,49199,52128,0.943811387354205,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1325,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1326,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1327,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1328,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1329,52128,49201,52128,0.9438497544505832,49201,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1330,52128,39304,52128,0.7539901780233272,13836,0.3520252391614085,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1331,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1332,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1333,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1334,52128,52121,52128,0.9998657151626765,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1335,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1336,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1337,52128,0,52128,0,0,NA,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1338,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1339,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1340,52128,31347,52128,0.6013466850828729,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1341,52128,26368,52128,0.5058317986494782,13264,0.5030339805825242,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1342,52128,30742,52128,0.5897406384284838,2572,0.08366404267776982,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1343,52128,149,52128,0.0028583486801718847,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1344,52128,38528,52128,0.7391037446286065,38528,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1345,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1346,52128,52118,52128,0.9998081645181093,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1347,52128,46666,52128,0.895219459791283,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1348,52128,28922,52128,0.5548265807243707,18048,0.6240232349076827,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1349,52128,45303,52128,0.8690722836095764,22713,0.5013575259916562,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1350,52128,158,52128,0.003031000613873542,132,0.8354430379746836,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1351,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1352,52128,38527,52128,0.7390845610804174,38527,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1353,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1354,52128,52118,52128,0.9998081645181093,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1355,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1356,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1357,52128,52000,52128,0.9975445058317987,32456,0.6241538461538462,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1358,52128,162,52128,0.003107734806629834,149,0.9197530864197531,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1359,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1360,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1361,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1362,52128,41448,52128,0.7951197053406999,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1363,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1364,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1365,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1366,52128,40465,52128,0.776262277470841,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1367,52128,36541,52128,0.7009860343769183,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1368,52128,162,52128,0.003107734806629834,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1369,52128,51757,52128,0.9928829036218539,26064,0.5035840562629209,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1370,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1371,52128,51754,52128,0.9928253529772867,26071,0.5037485025312053,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1372,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1373,52128,51757,52128,0.9928829036218539,26056,0.5034294877987519,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1374,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1375,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1376,52128,28929,52128,0.5549608655616943,18078,0.6249092606035466,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1377,52128,38525,52128,0.7390461939840393,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1378,52128,32797,52128,0.6291628299570289,20479,0.6244168673964082,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1379,52128,162,52128,0.003107734806629834,149,0.9197530864197531,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1380,52128,34481,52128,0.6614679251074279,21546,0.6248658681592761,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1381,52128,149,52128,0.0028583486801718847,123,0.825503355704698,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1382,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1383,52128,51754,52128,0.9928253529772867,26074,0.503806469065193,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1384,52128,52006,52128,0.997659607120933,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1385,52128,162,52128,0.003107734806629834,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1386,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1387,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1388,52128,38523,52128,0.7390078268876611,38523,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1389,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1390,52128,49201,52128,0.9438497544505832,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1391,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1392,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1393,52128,43980,52128,0.8436924493554327,27442,0.6239654388358344,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1394,52128,162,52128,0.003107734806629834,149,0.9197530864197531,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1395,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1396,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1397,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1398,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1399,52128,52113,52128,0.9997122467771639,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1400,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1401,52128,51137,52128,0.9809891037446286,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1402,52128,46666,52128,0.895219459791283,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1403,52128,52002,52128,0.9975828729281768,32466,0.6243221414560979,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1404,52128,162,52128,0.003107734806629834,149,0.9197530864197531,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1405,52128,28585,52128,0.5483617249846532,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1406,52128,160,52128,0.003069367710251688,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1407,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1408,52128,33357,52128,0.6399056169429097,12740,0.38192883053032345,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1409,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1410,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1411,52128,51450,52128,0.9869935543278084,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1412,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1413,52128,35991,52128,0.6904350828729282,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1414,52128,51138,52128,0.9810082872928176,51138,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1415,52128,40465,52128,0.776262277470841,40465,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1416,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1417,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1418,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1419,52128,49198,52128,0.9437922038060159,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1420,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1421,52128,30728,52128,0.5894720687538367,19189,0.6244793022650351,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1422,52128,162,52128,0.003107734806629834,149,0.9197530864197531,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1423,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1424,52128,38527,52128,0.7390845610804174,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1425,52128,51450,52128,0.9869935543278084,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1426,52128,52002,52128,0.9975828729281768,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1427,52128,58,52128,0.001112645794966237,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1428,52128,41448,52128,0.7951197053406999,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1429,52128,49199,52128,0.943811387354205,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1430,52128,34698,52128,0.6656307550644567,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1431,52128,38527,52128,0.7390845610804174,38527,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1432,52128,22742,52128,0.43627225291589933,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1433,52128,49201,52128,0.9438497544505832,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1434,52128,48789,52128,0.9359461325966851,17386,0.35635081678247144,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1435,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1436,52128,20360,52128,0.3905770411295273,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1437,52128,52002,52128,0.9975828729281768,32486,0.6247067420483827,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1438,52128,162,52128,0.003107734806629834,149,0.9197530864197531,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1439,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1440,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1441,52128,38521,52128,0.738969459791283,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1442,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1443,52128,38513,52128,0.7388159914057704,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1444,52128,49200,52128,0.9438305709023941,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1445,52128,38539,52128,0.7393147636586863,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1446,52128,162,52128,0.003107734806629834,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1447,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1448,52128,52122,52128,0.9998848987108656,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1449,52128,49200,52128,0.9438305709023941,49200,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1450,52128,51138,52128,0.9810082872928176,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1451,52128,38528,52128,0.7391037446286065,0,0,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1452,52128,38527,52128,0.7390845610804174,38527,1,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1453,52128,51755,52128,0.9928445365254758,26056,0.5034489421311951,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1454,52128,50602,52128,0.9707259054634745,31604,0.6245602940595233,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1455,52128,149,52128,0.0028583486801718847,136,0.912751677852349,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
1456,52128,50602,52128,0.9707259054634745,31601,0.6245010078653017,2022-09-01T00:00:00Z,2023-02-28T23:55:00Z,0,0
